index,category
0,2
1,11
2,6
3,4
4,0
5,7
6,8
7,4
8,6
9,2
10,8
11,5
12,5
13,5
14,12
15,5
16,8
17,1
18,6
19,2
20,7
21,6
22,0
23,9
24,6
25,6
26,0
27,9
28,10
29,8
30,0
31,10
32,6
33,5
34,6
35,5
36,0
37,4
38,7
39,6
40,0
41,6
42,7
43,8
44,10
45,3
46,0
47,9
48,0
49,12
50,5
51,12
52,1
53,0
54,7
55,5
56,1
57,8
58,2
59,6
60,7
61,7
62,12
63,11
64,8
65,1
66,1
67,5
68,4
69,2
70,3
71,0
72,3
73,11
74,12
75,0
76,0
77,11
78,0
79,12
80,0
81,3
82,6
83,6
84,11
85,0
86,6
87,0
88,0
89,6
90,6
91,12
92,4
93,11
94,6
95,8
96,6
97,6
98,11
99,6
100,0
101,1
102,6
103,11
104,7
105,8
106,11
107,6
108,8
109,11
110,10
111,10
112,7
113,6
114,5
115,12
116,11
117,11
118,8
119,7
120,0
121,1
122,10
123,11
124,11
125,6
126,10
127,10
128,0
129,6
130,1
131,2
132,0
133,6
134,4
135,7
136,1
137,11
138,11
139,6
140,11
141,3
142,8
143,8
144,9
145,3
146,6
147,12
148,1
149,8
150,0
151,6
152,6
153,11
154,7
155,1
156,4
157,11
158,4
159,11
160,8
161,7
162,5
163,7
164,8
165,10
166,0
167,11
168,6
169,8
170,12
171,6
172,8
173,4
174,6
175,5
176,4
177,11
178,1
179,6
180,10
181,5
182,12
183,6
184,0
185,1
186,6
187,8
188,6
189,6
190,3
191,12
192,3
193,12
194,9
195,6
196,6
197,12
198,4
199,6
200,8
201,6
202,11
203,12
204,8
205,2
206,4
207,4
208,4
209,7
210,3
211,6
212,6
213,0
214,1
215,0
216,1
217,12
218,6
219,6
220,1
221,11
222,1
223,6
224,11
225,0
226,3
227,7
228,11
229,7
230,7
231,7
232,6
233,6
234,6
235,3
236,6
237,1
238,2
239,0
240,4
241,9
242,6
243,11
244,11
245,2
246,6
247,10
248,0
249,0
250,6
251,6
252,6
253,6
254,6
255,3
256,12
257,2
258,0
259,7
260,0
261,2
262,6
263,4
264,10
265,10
266,11
267,6
268,6
269,6
270,7
271,0
272,6
273,7
274,5
275,0
276,6
277,8
278,7
279,2
280,12
281,0
282,6
283,6
284,3
285,10
286,10
287,1
288,8
289,6
290,0
291,8
292,6
293,11
294,0
295,10
296,6
297,11
298,6
