index,category
0,10
1,3
2,6
3,7
4,0
5,7
6,8
7,2
8,10
9,2
10,8
11,10
12,10
13,5
14,10
15,2
16,8
17,1
18,7
19,12
20,7
21,8
22,8
23,0
24,10
25,10
26,8
27,9
28,0
29,8
30,7
31,8
32,0
33,5
34,7
35,5
36,10
37,8
38,7
39,11
40,0
41,4
42,7
43,8
44,8
45,4
46,0
47,11
48,11
49,4
50,5
51,12
52,1
53,7
54,7
55,10
56,10
57,7
58,1
59,6
60,7
61,7
62,11
63,3
64,8
65,11
66,3
67,5
68,5
69,8
70,3
71,1
72,0
73,3
74,8
75,7
76,3
77,3
78,5
79,0
80,0
81,10
82,6
83,0
84,7
85,0
86,0
87,0
88,10
89,7
90,6
91,7
92,7
93,8
94,0
95,8
96,11
97,12
98,3
99,10
100,10
101,1
102,10
103,3
104,7
105,8
106,3
107,11
108,8
109,3
110,11
111,11
112,8
113,10
114,5
115,7
116,11
117,3
118,8
119,7
120,0
121,7
122,11
123,3
124,3
125,7
126,10
127,10
128,0
129,10
130,1
131,5
132,0
133,6
134,10
135,7
136,1
137,7
138,9
139,10
140,3
141,0
142,8
143,8
144,9
145,4
146,6
147,4
148,7
149,8
150,0
151,10
152,10
153,2
154,7
155,9
156,4
157,3
158,4
159,3
160,9
161,6
162,10
163,8
164,8
165,7
166,7
167,3
168,8
169,8
170,4
171,10
172,8
173,8
174,0
175,10
176,12
177,3
178,1
179,0
180,10
181,0
182,10
183,7
184,0
185,1
186,7
187,8
188,6
189,7
190,4
191,12
192,7
193,12
194,9
195,0
196,8
197,10
198,10
199,12
200,8
201,4
202,3
203,11
204,8
205,8
206,2
207,10
208,5
209,7
210,0
211,7
212,7
213,4
214,1
215,11
216,1
217,10
218,10
219,7
220,9
221,3
222,7
223,7
224,3
225,0
226,0
227,7
228,11
229,7
230,0
231,7
232,11
233,10
234,6
235,11
236,0
237,10
238,6
239,0
240,4
241,9
242,0
243,3
244,11
245,10
246,6
247,11
248,7
249,11
250,4
251,7
252,7
253,2
254,5
255,4
256,11
257,4
258,10
259,7
260,5
261,3
262,5
263,7
264,10
265,11
266,3
267,0
268,11
269,7
270,7
271,0
272,3
273,7
274,5
275,4
276,6
277,8
278,0
279,2
280,12
281,0
282,0
283,6
284,8
285,11
286,10
287,1
288,8
289,0
290,5
291,4
292,6
293,3
294,0
295,11
296,12
297,10
298,10
299,10
300,3
301,11
302,4
303,10
304,9
305,3
306,0
307,0
308,0
309,8
310,8
311,8
312,10
313,9
314,1
315,7
316,0
317,0
318,3
319,1
320,8
321,8
322,2
323,9
324,0
325,8
326,7
327,3
328,3
329,8
330,4
331,4
332,8
333,7
334,11
335,7
336,8
337,0
338,10
339,1
340,7
341,1
342,10
343,10
344,8
345,8
346,0
347,10
348,1
349,7
350,10
351,4
352,5
353,3
354,7
355,3
356,1
357,5
358,11
359,1
360,7
361,10
362,11
363,3
364,0
365,8
366,6
367,10
368,8
369,5
370,6
371,7
372,3
373,0
374,2
375,7
376,6
377,4
378,3
379,7
380,8
381,10
382,7
383,10
384,3
385,3
386,9
387,1
388,1
389,0
390,0
391,8
392,7
393,10
394,11
395,7
396,2
397,3
398,8
399,7
400,7
401,10
402,10
403,5
404,4
405,12
406,8
407,6
408,11
409,8
410,7
411,5
412,8
413,11
414,10
415,11
416,7
417,7
418,12
419,10
420,6
421,10
422,12
423,7
424,11
425,3
426,6
427,6
428,7
429,8
430,7
431,10
432,8
433,7
434,3
435,12
436,10
437,2
438,0
439,12
440,5
441,11
442,7
443,3
444,8
445,10
446,5
447,6
448,0
449,7
450,5
451,0
452,0
453,0
454,11
455,11
456,7
457,8
458,10
459,7
460,0
461,10
462,11
463,7
464,10
465,7
466,8
467,0
468,6
469,10
470,10
471,0
472,1
473,0
474,6
475,8
476,0
477,0
478,11
479,12
480,7
481,0
482,3
483,0
484,1
485,0
486,1
487,7
488,5
489,6
490,10
491,12
492,10
493,0
494,8
495,10
496,8
497,11
498,1
499,9
500,1
501,4
502,10
503,11
504,0
505,0
506,5
507,10
508,11
509,12
510,7
511,11
512,3
513,0
514,7
515,12
516,7
517,4
518,7
519,7
520,11
521,1
522,2
523,6
524,5
525,11
526,7
527,4
528,8
529,0
530,7
531,10
532,12
533,4
534,8
535,8
536,1
537,4
538,1
539,8
540,11
541,3
542,3
543,8
544,0
545,3
546,9
547,8
548,8
549,6
550,2
551,7
552,1
553,10
554,12
555,7
556,1
557,11
558,5
559,12
560,10
561,5
562,7
563,8
564,3
565,5
566,8
567,7
568,2
569,8
570,10
571,7
572,8
573,6
574,12
575,9
576,9
577,6
578,7
579,7
580,0
581,10
582,11
583,5
584,8
585,3
586,7
587,7
588,11
589,7
590,0
591,0
592,8
593,8
594,12
595,3
596,3
597,3
598,9
599,8
600,2
601,7
602,10
603,1
604,0
605,11
606,11
607,1
608,6
609,3
610,7
611,10
612,1
613,10
614,9
615,2
616,10
617,8
618,10
619,8
620,0
621,7
622,0
623,11
624,8
625,7
626,2
627,8
628,3
