index,category
0,12
1,0
2,6
3,4
4,3
5,7
6,8
7,11
8,6
9,2
10,8
11,5
12,10
13,0
14,6
15,5
16,6
17,1
18,11
19,6
20,7
21,7
22,0
23,0
24,3
25,2
26,8
27,9
28,0
29,8
30,11
31,8
32,6
33,5
34,5
35,5
36,1
37,8
38,7
39,6
40,9
41,2
42,0
43,8
44,8
45,4
46,9
47,11
48,11
49,4
50,5
51,12
52,9
53,11
54,7
55,5
56,5
57,5
58,1
59,6
60,7
61,7
62,8
63,0
64,8
65,1
66,0
67,5
68,5
69,0
70,3
71,3
72,3
73,0
74,8
75,7
76,10
77,0
78,6
79,9
80,10
81,3
82,6
83,6
84,6
85,6
86,4
87,6
88,9
89,2
90,6
91,2
92,7
93,2
94,7
95,10
96,4
97,12
98,0
99,3
100,9
101,1
102,10
103,0
104,7
105,8
106,0
107,7
108,8
109,2
110,11
111,6
112,7
113,10
114,5
115,6
116,0
117,0
118,8
119,7
120,10
121,1
122,11
123,0
124,0
125,2
126,7
127,10
128,0
129,10
130,1
131,7
132,6
133,8
134,2
135,7
136,1
137,0
138,9
139,2
140,11
141,6
142,8
143,6
144,2
145,4
146,6
147,2
148,1
149,8
150,8
151,4
152,6
153,10
154,7
155,1
156,4
157,2
158,2
159,0
160,2
161,7
162,10
163,7
164,8
165,7
166,12
167,0
168,8
169,8
170,4
171,1
172,8
173,12
174,6
175,5
176,10
177,0
178,1
179,8
180,2
181,5
182,6
183,6
184,0
185,1
186,11
187,8
188,10
189,7
190,3
191,2
192,4
193,6
194,4
195,6
196,7
197,2
198,10
199,6
200,0
201,5
202,0
203,8
204,8
205,8
206,12
207,2
208,5
209,7
210,1
211,4
212,11
213,4
214,1
215,6
216,1
217,12
218,2
219,9
220,1
221,3
222,7
223,7
224,0
225,3
226,3
227,11
228,11
229,7
230,7
231,7
232,11
233,11
234,2
235,3
236,7
237,1
238,6
239,6
240,4
241,9
242,5
243,0
244,11
245,12
246,0
247,6
248,2
249,10
250,4
251,7
252,9
253,6
254,11
255,3
256,8
257,4
258,2
259,0
260,8
261,0
262,5
263,7
264,10
265,10
266,0
267,7
268,5
269,4
270,7
271,0
272,6
273,6
274,5
275,6
276,6
277,8
278,0
279,2
280,12
281,6
282,6
283,6
284,4
285,0
286,6
287,1
288,8
289,11
290,10
291,8
292,6
293,0
294,11
295,6
296,8
297,0
298,12
299,2
300,0
301,0
302,4
303,5
304,9
305,7
306,11
307,0
308,4
309,0
310,6
311,7
312,7
313,5
314,1
315,3
316,8
317,9
318,0
319,1
320,8
321,6
322,2
323,1
324,7
325,8
326,7
327,4
328,0
329,2
330,5
331,2
332,8
333,10
334,11
335,11
336,12
337,9
338,12
339,1
340,7
341,0
342,9
343,5
344,8
345,8
346,2
347,7
348,1
349,6
350,1
351,4
352,5
353,0
354,11
355,0
356,1
357,5
358,7
359,1
360,7
361,10
362,11
363,0
364,5
365,8
366,8
367,5
368,8
369,5
370,8
371,4
372,0
373,2
374,2
375,7
376,7
377,3
378,0
379,7
380,8
381,7
382,7
383,7
384,0
385,10
386,9
387,1
388,1
389,12
390,7
391,7
392,9
393,6
394,11
395,12
396,2
397,0
398,8
399,7
400,4
401,2
402,5
403,5
404,11
405,12
406,3
407,2
408,11
409,8
410,3
411,5
412,8
413,10
414,10
415,8
416,1
417,7
418,12
419,5
420,6
421,4
422,12
423,7
424,0
425,0
426,11
427,6
428,11
429,8
430,6
431,6
432,2
433,7
434,0
435,8
436,10
437,6
438,8
439,12
440,10
441,8
442,10
443,5
444,7
445,10
446,10
447,2
448,0
449,2
450,5
451,11
452,12
453,6
454,0
455,11
456,6
457,8
458,6
459,4
460,5
461,0
462,11
463,7
464,6
465,7
466,0
467,7
468,6
469,6
470,2
471,8
472,1
473,12
474,4
475,12
476,6
477,6
478,11
479,2
480,1
481,0
482,1
483,7
484,0
485,3
486,9
487,3
488,0
489,12
490,2
491,12
492,3
493,7
494,8
495,1
496,8
497,11
498,1
499,9
500,1
501,4
502,6
503,4
504,0
505,10
506,5
507,0
508,10
509,4
510,6
511,11
512,4
513,3
514,8
515,4
516,9
517,6
518,7
519,7
520,11
521,1
522,2
523,6
524,12
525,11
526,0
527,4
528,8
529,8
530,12
531,6
532,12
533,7
534,8
535,8
536,1
537,4
538,1
539,8
540,10
541,1
542,8
543,8
544,10
545,6
546,9
547,8
548,8
549,6
550,2
551,7
552,1
553,10
554,12
555,4
556,1
557,10
558,4
559,1
560,0
561,4
562,2
563,8
564,0
565,5
566,8
567,9
568,2
569,8
570,12
571,0
572,8
573,11
574,12
575,9
576,9
577,6
578,2
579,6
580,6
581,8
582,11
583,5
584,8
585,0
586,7
587,7
588,4
589,1
590,0
591,4
592,8
593,8
594,12
595,0
596,10
597,0
598,9
599,8
600,2
601,7
602,5
603,1
604,7
605,11
606,11
607,1
608,6
609,0
610,5
611,10
612,1
613,8
614,0
615,2
616,6
617,2
618,9
619,8
620,10
621,6
622,9
623,1
624,8
625,7
626,12
627,2
628,0
629,6
630,7
631,5
632,8
633,8
634,8
635,6
636,2
637,2
638,2
639,10
640,8
641,7
642,9
643,11
644,11
645,2
646,5
647,11
648,0
649,7
650,6
651,9
652,9
653,6
654,8
655,7
656,9
657,10
658,8
659,7
660,2
661,10
662,8
663,1
664,2
665,1
666,12
667,4
668,10
669,9
670,9
671,0
672,1
673,7
674,9
675,1
676,8
677,12
678,7
679,0
680,7
681,7
682,7
683,0
684,9
685,5
686,6
687,5
688,6
689,8
690,0
691,6
692,11
693,5
694,12
695,11
696,5
697,10
698,10
699,7
700,0
701,4
702,7
703,7
704,5
705,0
706,3
707,8
708,9
709,5
710,2
711,3
712,4
713,6
714,2
715,10
716,10
717,12
718,6
719,8
720,5
721,0
722,1
723,0
724,0
725,1
726,7
727,6
728,2
729,6
730,0
731,8
732,0
733,2
734,10
735,7
736,7
737,8
738,9
739,6
740,0
741,1
742,6
743,4
744,0
745,2
746,11
747,11
748,1
749,0
750,6
751,9
752,10
753,5
754,5
755,1
756,6
757,7
758,0
759,6
760,5
761,3
762,8
763,10
764,10
765,6
766,0
767,6
768,7
769,12
770,8
771,8
772,2
773,9
774,4
775,6
