index,category
0,12
1,0
2,6
3,6
4,0
5,7
6,8
7,7
8,3
9,2
10,8
11,5
12,5
13,5
14,6
15,6
16,8
17,1
18,3
19,6
20,7
21,0
22,6
23,0
24,6
25,6
26,5
27,2
28,0
29,8
30,0
31,6
32,12
33,5
34,6
35,5
36,0
37,8
38,7
39,3
40,0
41,4
42,7
43,8
44,2
45,4
46,0
47,3
48,11
49,4
50,6
51,6
52,1
53,3
54,7
55,5
56,1
57,6
58,3
59,6
60,7
61,7
62,6
63,3
64,8
65,11
66,3
67,12
68,5
69,6
70,3
71,0
72,0
73,2
74,6
75,3
76,0
77,2
78,6
79,12
80,0
81,3
82,6
83,3
84,6
85,6
86,6
87,0
88,6
89,5
90,3
91,6
92,12
93,2
94,6
95,6
96,3
97,12
98,6
99,3
100,0
101,0
102,2
103,3
104,7
105,8
106,3
107,3
108,8
109,3
110,11
111,6
112,7
113,6
114,5
115,12
116,6
117,8
118,8
119,7
120,3
121,3
122,3
123,0
124,0
125,6
126,1
127,10
128,0
129,10
130,1
131,6
132,0
133,6
134,2
135,7
136,1
137,0
138,3
139,9
140,11
141,0
142,0
143,8
144,2
145,4
146,6
147,6
148,1
149,8
150,3
151,6
152,9
153,5
154,6
155,3
156,4
157,2
158,2
159,8
160,6
161,10
162,6
163,6
164,8
165,6
166,8
167,3
168,6
169,8
170,4
171,6
172,8
173,8
174,5
175,6
176,5
177,0
178,10
179,6
180,2
181,6
182,5
183,3
184,0
185,8
186,6
187,8
188,6
189,6
190,3
191,6
192,3
193,6
194,12
195,6
196,6
197,6
198,9
199,12
200,8
201,8
202,7
203,6
204,2
205,6
206,2
207,3
208,5
209,7
210,3
211,6
212,8
213,4
214,0
215,6
216,10
217,6
218,3
219,9
220,6
221,3
222,6
223,6
224,3
225,3
226,3
227,7
228,3
229,7
230,3
231,7
232,3
233,9
234,6
235,3
236,3
237,10
238,6
239,0
240,6
241,9
242,8
243,0
244,5
245,6
246,6
247,6
248,3
249,6
250,6
251,3
252,6
253,8
254,6
255,4
256,6
257,2
258,6
259,6
260,3
261,2
262,6
263,7
264,6
265,6
266,0
267,6
268,6
269,6
270,7
271,0
272,6
273,7
274,5
275,6
276,6
277,6
278,6
279,2
280,2
281,0
282,6
283,3
284,3
285,5
286,11
287,6
288,6
289,8
290,6
291,8
292,12
293,3
294,3
295,11
296,5
297,6
298,12
299,9
300,12
301,6
302,4
303,8
304,5
305,7
306,11
307,0
308,8
309,3
310,8
311,6
312,3
313,6
314,1
315,2
316,6
317,5
318,3
319,1
320,2
321,12
322,2
323,6
324,0
325,3
326,6
327,9
328,0
329,6
330,6
331,6
332,6
333,6
334,11
335,11
336,6
337,5
338,6
339,0
340,7
341,3
342,5
343,1
344,6
345,6
346,3
347,5
348,10
349,0
350,1
351,3
352,5
353,6
354,8
355,6
356,10
357,5
358,3
359,6
360,7
361,6
362,11
363,3
364,5
365,6
366,3
367,5
368,8
369,5
370,6
371,6
372,3
373,6
374,5
375,6
376,6
377,3
378,3
379,7
380,8
381,6
382,7
383,3
384,0
385,8
386,9
387,3
388,1
389,0
390,8
391,8
392,5
393,8
394,11
395,6
396,2
397,4
398,4
399,3
400,3
401,6
402,9
403,5
404,6
405,3
406,3
407,6
408,3
409,6
410,3
411,6
412,6
413,6
414,6
415,6
416,3
417,8
418,6
419,6
420,6
421,2
422,12
423,3
424,4
425,0
426,11
427,3
428,7
429,6
430,3
431,2
432,8
433,6
434,3
435,2
436,6
437,6
438,6
439,12
440,5
441,6
442,3
443,6
444,8
445,6
446,5
447,6
448,6
449,6
450,5
451,3
452,5
453,6
454,3
455,11
456,6
457,6
458,3
459,6
460,6
461,6
462,11
463,3
464,3
465,7
466,8
467,6
468,6
469,3
470,6
471,6
472,3
473,6
474,6
475,6
476,5
477,6
478,11
479,12
480,5
481,6
482,3
483,3
484,0
485,3
486,5
487,3
488,5
489,12
490,6
491,12
492,3
493,1
494,6
495,1
496,3
497,3
498,3
499,5
500,8
501,4
502,3
503,3
504,6
505,0
506,12
507,5
508,11
509,3
510,6
511,6
512,6
513,3
514,3
515,5
516,3
517,3
518,7
519,7
520,8
521,0
522,6
523,6
524,2
525,11
526,7
527,4
528,8
529,6
530,3
531,6
532,2
533,3
534,8
535,6
536,6
537,4
538,0
539,7
540,0
541,3
542,3
543,2
544,6
545,6
546,6
547,1
548,12
549,2
550,6
551,7
552,7
553,3
554,6
555,3
556,6
557,6
558,6
559,10
560,6
561,6
562,6
563,2
564,3
565,5
566,2
567,3
568,6
569,2
570,6
571,6
572,4
573,6
574,12
575,6
576,6
577,6
578,6
579,3
580,6
581,0
582,11
583,5
584,6
585,0
586,11
587,3
588,6
589,6
590,0
591,0
592,5
593,6
594,6
595,5
596,6
597,3
598,6
599,6
600,6
601,6
602,6
603,6
604,6
605,3
606,11
607,6
608,3
609,3
610,8
611,5
612,5
613,6
614,2
615,6
616,3
617,8
618,2
619,12
620,6
621,6
622,6
623,8
624,6
625,7
626,6
627,6
628,3
629,5
630,11
631,5
632,0
633,0
634,0
635,6
636,2
637,6
638,3
639,6
640,6
641,6
642,6
643,11
644,3
645,6
646,5
647,0
648,3
649,5
650,0
651,6
652,6
653,0
654,6
655,6
656,6
657,5
658,3
659,3
660,12
661,5
662,8
663,0
664,6
665,6
666,3
667,3
668,6
669,3
670,9
671,3
672,6
673,1
674,12
675,10
676,12
677,3
678,7
679,3
680,7
681,2
682,3
683,3
684,6
685,6
686,6
687,8
688,6
689,9
690,3
691,3
692,7
693,3
694,5
695,0
696,5
697,6
698,10
699,5
700,3
701,3
702,7
703,3
704,8
705,12
706,5
707,8
708,2
709,5
710,12
711,3
712,6
713,6
714,2
715,10
716,6
717,1
718,6
719,6
720,5
721,3
722,3
723,0
724,3
725,6
726,7
727,6
728,6
729,6
730,6
731,4
732,0
733,6
734,5
735,3
736,6
737,6
738,3
739,3
740,6
741,10
742,1
743,3
744,5
745,6
746,11
747,6
748,3
749,6
750,6
751,10
752,6
753,6
754,6
755,0
756,3
757,7
758,3
759,6
760,3
761,3
762,1
763,6
764,5
765,3
766,5
767,6
768,0
769,6
770,3
771,6
772,6
773,6
774,3
775,3
