index,category
0,6
1,11
2,6
3,5
4,3
5,7
6,8
7,7
8,9
9,2
10,8
11,8
12,5
13,5
14,6
15,5
16,8
17,9
18,6
19,12
20,7
21,8
22,3
23,12
24,3
25,0
26,8
27,9
28,9
29,8
30,5
31,8
32,12
33,12
34,2
35,5
36,9
37,8
38,9
39,6
40,0
41,7
42,7
43,8
44,8
45,4
46,6
47,9
48,11
49,3
50,1
51,12
52,9
53,11
54,7
55,5
56,5
57,8
58,0
59,6
60,7
61,7
62,9
63,1
64,8
65,6
66,1
67,5
68,5
69,2
70,3
71,3
72,0
73,6
74,8
75,4
76,1
77,1
78,6
79,9
80,0
81,3
82,5
83,6
84,1
85,9
86,2
87,3
88,2
89,9
90,9
91,7
92,4
93,2
94,6
95,0
96,4
97,6
98,1
99,3
100,0
101,5
102,9
103,1
104,7
105,8
106,1
107,9
108,1
109,2
110,11
111,11
112,7
113,2
114,5
115,7
116,1
117,8
118,8
119,7
120,0
121,3
122,6
123,1
124,1
125,0
126,2
127,10
128,0
129,10
130,6
131,2
132,0
133,6
134,10
135,7
136,9
137,0
138,0
139,0
140,7
141,5
142,8
143,8
144,2
145,4
146,6
147,8
148,2
149,8
150,3
151,2
152,4
153,4
154,1
155,9
156,4
157,4
158,5
159,1
160,8
161,10
162,10
163,4
164,8
165,6
166,8
167,1
168,8
169,8
170,4
171,0
172,8
173,8
174,5
175,5
176,5
177,1
178,10
179,9
180,12
181,5
182,9
183,9
184,8
185,1
186,7
187,8
188,9
189,5
190,4
191,12
192,9
193,7
194,9
195,9
196,9
197,9
198,9
199,4
200,8
201,6
202,7
203,5
204,8
205,11
206,0
207,4
208,4
209,7
210,3
211,11
212,4
213,4
214,1
215,6
216,10
217,10
218,2
219,8
220,1
221,3
222,1
223,0
224,1
225,3
226,3
227,7
228,5
229,7
230,8
231,7
232,11
233,9
234,0
235,3
236,9
237,10
238,9
239,0
240,4
241,9
242,5
243,1
244,11
245,1
246,9
247,10
248,3
249,2
250,4
251,11
252,1
253,2
254,5
255,9
256,8
257,2
258,0
259,10
260,8
261,2
262,6
263,7
264,10
265,10
266,1
267,2
268,0
269,9
270,7
271,1
272,12
273,7
274,5
275,4
276,6
277,4
278,0
279,2
280,12
281,0
282,9
283,0
284,4
285,9
286,6
287,2
288,8
289,4
290,1
291,8
292,6
293,1
294,6
295,11
296,11
297,9
298,12
299,11
300,1
301,1
302,4
303,5
304,9
305,7
306,11
307,0
308,6
309,1
310,8
311,8
312,0
313,9
314,9
315,2
316,12
317,5
318,1
319,9
320,8
321,8
322,2
323,9
324,9
325,8
326,2
327,2
328,1
329,12
330,0
331,8
332,8
333,6
334,11
335,8
336,12
337,12
338,12
339,0
340,7
341,3
342,9
343,1
344,8
345,8
346,8
347,12
348,10
349,5
350,5
351,6
352,5
353,9
354,5
355,6
356,10
357,5
358,1
359,2
360,7
361,10
362,11
363,1
364,5
365,8
366,1
367,10
368,8
369,5
370,4
371,9
372,1
373,1
374,3
375,2
376,0
377,3
378,1
379,7
380,8
381,9
382,7
383,2
384,0
385,1
386,9
387,1
388,9
389,0
390,5
391,8
392,4
393,6
394,11
395,9
396,2
397,1
398,8
399,2
400,3
401,4
402,5
403,5
404,0
405,12
406,3
407,3
408,0
409,8
410,3
411,0
412,8
413,3
414,5
415,8
416,9
417,7
418,12
419,2
420,6
421,0
422,12
423,8
424,0
425,1
426,1
427,6
428,7
429,8
430,1
431,9
432,8
433,5
434,4
435,12
436,0
437,2
438,0
439,12
440,5
441,9
442,1
443,1
444,8
445,11
446,1
447,9
448,0
449,4
450,5
451,0
452,0
453,5
454,1
455,11
456,9
457,5
458,5
459,0
460,5
461,9
462,1
463,3
464,8
465,7
466,8
467,9
468,5
469,3
470,9
471,5
472,1
473,0
474,5
475,11
476,9
477,0
478,7
479,4
480,5
481,5
482,6
483,6
484,1
485,0
486,9
487,5
488,4
489,12
490,2
491,12
492,0
493,0
494,8
495,5
496,8
497,1
498,9
499,9
500,5
501,4
502,6
503,1
504,1
505,0
506,12
507,11
508,9
509,12
510,5
511,10
512,9
513,3
514,8
515,4
516,9
517,4
518,11
519,7
520,1
521,0
522,2
523,6
524,12
525,1
526,7
527,4
528,8
529,4
530,11
531,6
532,12
533,6
534,8
535,8
536,10
537,4
538,0
539,8
540,12
541,1
542,8
543,8
544,10
545,10
546,9
547,8
548,1
549,0
550,5
551,7
552,6
553,6
554,12
555,3
556,9
557,0
558,5
559,12
560,0
561,4
562,4
563,8
564,1
565,5
566,8
567,9
568,9
569,4
570,8
571,4
572,8
573,1
574,12
575,8
576,9
577,9
578,3
579,4
580,6
581,0
582,11
583,5
584,8
585,1
586,7
587,4
588,9
589,6
590,10
591,0
592,8
593,8
594,12
595,0
596,1
597,1
598,9
599,8
600,8
601,2
602,5
603,5
604,7
605,1
606,11
607,9
608,10
609,1
610,2
611,10
612,8
613,8
614,11
615,2
616,0
617,8
618,9
619,8
620,0
621,9
622,8
623,9
624,8
625,7
626,4
627,8
628,1
629,4
630,2
631,1
632,9
633,8
634,0
635,12
636,2
637,5
638,4
639,6
640,9
641,8
642,9
643,11
644,4
645,0
646,5
647,8
648,8
649,5
650,3
651,9
652,0
653,9
654,8
655,2
656,9
657,10
658,9
659,8
660,9
661,0
662,8
663,5
664,2
665,10
666,0
667,0
668,0
669,9
670,9
671,1
672,4
673,7
674,3
675,10
676,4
677,8
678,7
679,1
680,7
681,7
682,6
683,1
684,9
685,1
686,5
687,5
688,7
689,6
690,1
691,3
692,6
693,1
694,0
695,2
696,5
697,9
698,10
699,9
700,8
701,4
702,12
703,12
704,4
705,3
706,5
707,8
708,1
709,8
710,12
711,0
712,3
713,0
714,2
715,10
716,10
717,12
718,2
719,8
720,5
721,0
722,3
723,1
724,6
725,12
726,1
727,2
728,0
729,6
730,1
731,8
732,0
733,9
734,9
735,1
736,0
737,12
738,1
739,3
740,1
741,10
742,11
743,3
744,1
745,2
746,11
747,6
748,9
749,0
750,7
751,0
752,5
753,5
754,1
755,9
756,9
757,7
758,1
759,12
760,12
761,3
762,8
763,10
764,4
765,3
766,1
767,4
768,0
769,12
770,8
771,8
772,3
773,4
774,1
775,1
776,2
777,11
778,6
779,8
780,12
781,12
782,8
783,0
784,7
785,11
786,3
787,3
788,0
789,9
790,5
791,9
792,8
793,6
794,0
795,4
796,0
797,5
798,0
799,7
800,3
801,1
802,5
803,4
804,7
805,11
806,10
807,5
808,8
809,1
810,5
811,0
812,12
813,2
814,5
815,10
816,12
817,8
818,9
819,8
820,8
821,5
822,9
823,0
824,3
825,8
826,9
827,8
828,1
829,9
830,8
831,8
832,3
833,12
834,9
835,5
836,5
837,1
838,6
839,11
840,8
841,4
842,7
843,8
844,0
845,8
846,4
847,10
848,9
849,10
850,8
851,11
852,6
853,8
854,8
855,7
856,9
857,1
858,0
859,12
860,8
861,0
862,1
863,6
864,2
865,1
866,1
867,2
868,0
869,8
870,6
871,0
872,1
873,8
874,9
875,2
876,1
877,10
878,1
879,8
880,0
881,0
882,8
883,11
884,8
