index,category
0,6
1,10
2,6
3,9
4,3
5,7
6,6
7,7
8,6
9,2
10,8
11,5
12,6
13,5
14,6
15,5
16,8
17,1
18,6
19,6
20,7
21,8
22,10
23,10
24,3
25,6
26,6
27,9
28,6
29,8
30,6
31,8
32,6
33,5
34,6
35,5
36,10
37,8
38,7
39,6
40,3
41,0
42,7
43,8
44,8
45,4
46,0
47,11
48,11
49,8
50,6
51,6
52,1
53,6
54,7
55,5
56,1
57,8
58,9
59,6
60,7
61,7
62,6
63,10
64,8
65,11
66,1
67,5
68,5
69,2
70,3
71,3
72,3
73,10
74,8
75,7
76,10
77,10
78,3
79,9
80,0
81,3
82,0
83,0
84,3
85,6
86,6
87,0
88,6
89,9
90,6
91,6
92,7
93,8
94,2
95,6
96,6
97,6
98,10
99,6
100,9
101,1
102,9
103,10
104,7
105,8
106,10
107,6
108,5
109,10
110,11
111,6
112,7
113,6
114,5
115,12
116,10
117,10
118,8
119,7
120,0
121,6
122,6
123,10
124,10
125,6
126,6
127,1
128,0
129,1
130,1
131,10
132,0
133,6
134,9
135,7
136,1
137,6
138,9
139,0
140,7
141,3
142,8
143,3
144,9
145,4
146,6
147,6
148,1
149,8
150,10
151,4
152,6
153,10
154,6
155,9
156,4
157,10
158,9
159,10
160,8
161,1
162,5
163,6
164,8
165,6
166,8
167,10
168,8
169,8
170,4
171,9
172,8
173,8
174,6
175,5
176,12
177,10
178,1
179,11
180,6
181,5
182,6
183,0
184,0
185,1
186,6
187,8
188,6
189,11
190,4
191,12
192,3
193,12
194,9
195,6
196,6
197,6
198,9
199,12
200,8
201,9
202,7
203,6
204,8
205,8
206,2
207,2
208,5
209,7
210,12
211,6
212,6
213,4
214,1
215,11
216,1
217,0
218,0
219,6
220,6
221,10
222,1
223,12
224,1
225,3
226,3
227,7
228,6
229,7
230,0
231,7
232,11
233,5
234,6
235,3
236,6
237,1
238,8
239,6
240,4
241,9
242,3
243,10
244,6
245,6
246,0
247,10
248,9
249,6
250,6
251,6
252,6
253,2
254,6
255,4
256,8
257,4
258,6
259,10
260,11
261,10
262,5
263,7
264,6
265,6
266,10
267,6
268,6
269,6
270,7
271,10
272,12
273,7
274,5
275,6
276,6
277,6
278,0
279,0
280,2
281,11
282,6
283,6
284,3
285,3
286,0
287,1
288,8
289,11
290,10
291,8
292,11
293,10
294,0
295,11
296,5
297,2
298,12
299,6
300,10
301,10
302,4
303,6
304,9
305,7
306,11
307,0
308,6
309,8
310,8
311,1
312,9
313,9
314,1
315,0
316,6
317,5
318,10
319,1
320,8
321,8
322,2
323,9
324,1
325,8
326,6
327,8
328,10
329,8
330,6
331,4
332,6
333,6
334,11
335,8
336,12
337,5
338,6
339,1
340,0
341,3
342,9
343,1
344,8
345,8
346,6
347,0
348,1
349,3
350,1
351,4
352,5
353,10
354,7
355,6
356,1
357,5
358,10
359,9
360,7
361,6
362,11
363,10
364,3
365,8
366,0
367,0
368,8
369,5
370,6
371,6
372,10
373,6
374,2
375,6
376,6
377,3
378,10
379,7
380,8
381,6
382,7
383,6
384,10
385,10
386,9
387,1
388,1
389,0
390,0
391,8
392,5
393,6
394,6
395,6
396,2
397,10
398,8
399,6
400,3
401,6
402,5
403,5
404,6
405,8
406,3
407,6
408,6
409,8
410,3
411,5
412,8
413,6
414,12
415,8
416,6
417,7
418,12
419,6
420,6
421,0
422,12
423,6
424,6
425,10
426,11
427,6
428,7
429,8
430,6
431,2
432,8
433,6
434,10
435,12
436,0
437,2
438,0
439,12
440,11
441,6
442,2
443,10
444,8
445,12
446,10
447,6
448,0
449,6
450,9
451,11
452,0
453,6
454,10
455,11
456,6
457,6
458,3
459,11
460,5
461,6
462,11
463,6
464,0
465,7
466,10
467,6
468,6
469,6
470,9
471,1
472,9
473,0
474,10
475,0
476,0
477,12
478,7
479,12
480,5
481,6
482,3
483,6
484,10
485,3
486,5
487,12
488,1
489,0
490,6
491,12
492,6
493,1
494,8
495,6
496,8
497,10
498,1
499,9
500,1
501,4
502,6
503,10
504,10
505,0
506,5
507,10
508,10
509,12
510,6
511,11
512,10
513,3
514,6
515,4
516,9
517,4
518,7
519,7
520,6
521,0
522,6
523,6
524,12
525,11
526,7
527,4
528,8
529,5
530,6
531,6
532,0
533,6
534,8
535,8
536,9
537,4
538,9
539,8
540,10
541,10
542,10
543,8
544,0
545,10
546,9
547,1
548,10
549,6
550,2
551,7
552,9
553,0
554,0
555,3
556,1
557,6
558,5
559,9
560,6
561,6
562,6
563,8
564,10
565,5
566,8
567,9
568,6
569,8
570,6
571,11
572,8
573,10
574,7
575,9
576,0
577,9
578,2
579,3
580,0
581,6
582,11
583,5
584,6
585,3
586,3
587,2
588,11
589,6
590,10
591,0
592,5
593,8
594,12
595,10
596,10
597,10
598,9
599,8
600,8
601,6
602,5
603,1
604,0
605,11
606,11
607,1
608,6
609,10
610,6
611,6
612,1
613,6
614,10
615,3
616,0
617,8
618,3
619,8
620,0
621,9
622,6
623,10
624,8
625,7
626,6
627,8
628,10
629,0
630,7
631,5
632,6
633,0
634,6
635,6
636,6
637,1
638,6
639,6
640,8
641,8
642,11
643,11
644,4
645,6
646,5
647,11
648,6
649,0
650,6
651,9
652,9
653,6
654,8
655,11
656,9
657,6
658,10
659,10
660,0
661,0
662,8
663,5
664,9
665,1
666,0
667,0
668,0
669,9
670,9
671,10
672,9
673,7
674,11
675,3
676,12
677,8
678,7
679,10
680,7
681,0
682,6
683,2
684,9
685,5
686,6
687,0
688,6
689,6
690,3
691,6
692,6
693,2
694,0
695,0
696,5
697,6
698,9
699,5
700,8
701,4
702,7
703,0
704,8
705,3
706,3
707,8
708,9
709,5
710,5
711,0
712,3
713,11
714,6
715,0
716,6
717,12
718,6
719,6
720,5
721,10
722,1
723,1
724,10
725,6
726,10
727,6
728,0
729,6
730,10
731,8
732,10
733,6
734,6
735,6
736,6
737,6
738,10
739,6
740,10
741,9
742,1
743,3
744,10
745,2
746,11
747,6
748,0
749,3
750,0
751,1
752,0
753,5
754,10
755,1
756,0
757,7
758,10
759,9
760,11
761,3
762,1
763,6
764,12
765,0
766,10
767,5
768,6
769,12
770,8
771,8
772,12
773,9
774,10
775,11
776,10
777,6
778,6
779,8
780,4
781,8
782,12
783,0
784,7
785,11
786,3
787,3
788,1
789,8
790,5
791,6
792,8
793,6
794,5
795,6
796,0
797,6
798,6
799,7
800,10
801,10
802,6
803,4
804,7
805,11
806,6
807,5
808,8
809,1
810,10
811,6
812,2
813,2
814,0
815,10
816,8
817,8
818,0
819,8
820,8
821,6
822,1
823,9
824,3
825,8
826,1
827,8
828,10
829,9
830,8
831,8
832,1
833,6
834,6
835,3
836,8
837,10
838,5
839,11
840,0
841,3
842,7
843,3
844,0
845,8
846,6
847,6
848,11
849,6
850,3
851,7
852,6
853,6
854,8
855,7
856,9
857,10
858,8
859,5
860,8
861,6
862,11
863,6
864,6
865,6
866,10
867,3
868,9
869,8
870,3
871,0
872,1
873,6
874,6
875,6
876,10
877,1
878,1
879,6
880,0
881,8
882,8
883,10
884,8
885,10
886,8
887,10
888,6
889,9
890,0
891,11
892,0
893,6
894,0
895,3
896,6
897,8
898,10
899,7
900,11
901,5
902,11
903,12
904,6
905,0
906,1
907,0
908,8
909,6
910,0
911,0
912,3
913,6
914,0
915,0
916,6
917,8
918,8
919,5
920,6
921,10
922,4
923,10
924,11
925,9
926,10
927,9
928,11
929,0
930,10
931,6
932,10
933,6
934,6
935,10
936,6
937,7
938,0
939,6
940,1
941,10
942,6
943,8
944,0
945,4
946,8
947,6
948,10
949,0
950,10
951,10
952,10
953,0
954,10
955,7
956,11
957,6
958,0
959,6
960,6
961,0
962,0
963,6
964,9
965,10
966,12
967,10
968,12
969,11
970,9
971,10
972,6
973,12
974,8
975,6
976,4
977,8
978,1
979,6
980,5
981,6
982,6
983,0
984,9
985,7
986,8
987,6
988,8
989,0
990,6
991,10
992,10
993,5
994,11
995,6
996,10
997,6
998,6
999,5
1000,11
1001,7
1002,6
1003,7
1004,8
1005,1
1006,6
1007,7
1008,8
1009,10
1010,11
1011,6
1012,8
1013,6
1014,6
1015,11
1016,8
1017,9
1018,1
1019,4
1020,8
1021,10
1022,5
1023,7
1024,1
1025,6
1026,8
1027,6
1028,6
1029,10
1030,6
1031,2
1032,10
1033,10
1034,10
1035,3
1036,10
1037,10
1038,8
1039,8
1040,8
1041,7
1042,6
1043,6
1044,8
1045,6
1046,6
1047,5
1048,2
1049,5
1050,0
1051,0
1052,6
1053,6
1054,10
1055,10
