index,category
0,12
1,11
2,6
3,6
4,3
5,2
6,8
7,2
8,8
9,2
10,8
11,5
12,10
13,5
14,6
15,12
16,6
17,8
18,8
19,5
20,6
21,5
22,2
23,12
24,3
25,5
26,6
27,5
28,8
29,10
30,6
31,6
32,12
33,5
34,2
35,5
36,8
37,8
38,8
39,2
40,8
41,0
42,2
43,8
44,2
45,4
46,8
47,6
48,11
49,8
50,12
51,8
52,5
53,12
54,6
55,5
56,1
57,8
58,2
59,6
60,2
61,2
62,2
63,6
64,8
65,11
66,2
67,12
68,2
69,2
70,2
71,3
72,8
73,2
74,6
75,2
76,5
77,2
78,8
79,12
80,2
81,2
82,8
83,6
84,2
85,2
86,10
87,6
88,2
89,5
90,7
91,2
92,12
93,8
94,1
95,0
96,4
97,12
98,2
99,3
100,5
101,2
102,8
103,11
104,7
105,8
106,2
107,6
108,6
109,10
110,11
111,2
112,8
113,0
114,5
115,2
116,7
117,2
118,8
119,2
120,6
121,1
122,2
123,2
124,2
125,8
126,1
127,1
128,12
129,1
130,1
131,8
132,0
133,6
134,2
135,7
136,1
137,8
138,9
139,8
140,11
141,8
142,8
143,3
144,2
145,4
146,6
147,8
148,1
149,8
150,2
151,12
152,6
153,5
154,7
155,5
156,4
157,2
158,2
159,8
160,8
161,1
162,10
163,8
164,8
165,7
166,2
167,2
168,5
169,8
170,4
171,5
172,8
173,0
174,5
175,2
176,5
177,2
178,10
179,11
180,6
181,5
182,5
183,5
184,8
185,8
186,8
187,12
188,6
189,11
190,4
191,12
192,6
193,12
194,9
195,2
196,6
197,2
198,6
199,4
200,8
201,8
202,7
203,6
204,8
205,2
206,2
207,8
208,2
209,6
210,4
211,1
212,8
213,4
214,6
215,8
216,1
217,12
218,3
219,2
220,2
221,3
222,1
223,8
224,3
225,3
226,3
227,2
228,8
229,2
230,8
231,7
232,11
233,12
234,6
235,2
236,8
237,1
238,8
239,8
240,8
241,9
242,8
243,10
244,5
245,0
246,6
247,10
248,3
249,2
250,4
251,12
252,7
253,6
254,6
255,4
256,8
257,2
258,10
259,7
260,8
261,5
262,1
263,8
264,10
265,10
266,6
267,12
268,2
269,8
270,7
271,6
272,6
273,3
274,5
275,4
276,6
277,8
278,6
279,2
280,12
281,6
282,6
283,3
284,8
285,2
286,6
287,2
288,8
289,0
290,5
291,8
292,12
293,8
294,5
295,11
296,6
297,8
298,12
299,6
300,12
301,6
302,4
303,8
304,5
305,6
306,11
307,5
308,6
309,12
310,2
311,1
312,12
313,5
314,1
315,8
316,5
317,5
318,2
319,12
320,8
321,8
322,2
323,2
324,7
325,8
326,2
327,12
328,8
329,6
330,2
331,5
332,5
333,8
334,11
335,11
336,12
337,5
338,2
339,8
340,5
341,3
342,5
343,1
344,8
345,8
346,8
347,2
348,1
349,8
350,1
351,5
352,8
353,1
354,5
355,2
356,1
357,8
358,12
359,6
360,1
361,8
362,11
363,2
364,5
365,8
366,12
367,5
368,5
369,10
370,8
371,2
372,2
373,2
374,2
375,12
376,6
377,3
378,5
379,2
380,2
381,8
382,2
383,6
384,6
385,8
386,9
387,6
388,2
389,8
390,5
391,8
392,2
393,8
394,11
395,2
396,2
397,4
398,4
399,8
400,4
401,6
402,12
403,5
404,4
405,12
406,3
407,2
408,6
409,5
410,1
411,2
412,8
413,2
414,12
415,7
416,1
417,8
418,2
419,6
420,6
421,12
422,12
423,6
424,6
425,12
426,6
427,6
428,11
429,8
430,6
431,2
432,8
433,8
434,2
435,12
436,5
437,2
438,6
439,12
440,2
441,5
442,2
443,8
444,8
445,5
446,5
447,2
448,2
449,1
450,6
451,2
452,0
453,6
454,6
455,11
456,6
457,2
458,3
459,2
460,6
461,12
462,11
463,2
464,8
465,1
466,8
467,8
468,2
469,5
470,5
471,8
472,5
473,4
474,5
475,5
476,5
477,12
478,5
479,12
480,5
481,8
482,6
483,2
484,6
485,3
486,5
487,12
488,8
489,0
490,2
491,12
492,6
493,1
494,12
495,1
496,3
497,6
498,2
499,9
500,8
501,4
502,2
503,5
504,2
505,6
506,12
507,4
508,10
509,12
510,2
511,11
512,5
513,12
514,7
515,4
516,9
517,8
518,2
519,7
520,8
521,8
522,2
523,6
524,12
525,11
526,6
527,12
528,12
529,6
530,6
531,6
532,12
533,12
534,8
535,8
536,8
537,4
538,8
539,8
540,12
541,12
542,12
543,2
544,5
545,6
546,9
547,1
548,12
549,6
550,2
551,2
552,5
553,10
554,0
555,2
556,6
557,1
558,12
559,1
560,5
561,5
562,6
563,2
564,6
565,5
566,2
567,8
568,2
569,8
570,10
571,12
572,2
573,6
574,12
575,8
576,0
577,6
578,8
579,8
580,8
581,6
582,11
583,5
584,6
585,2
586,6
587,12
588,4
589,2
590,8
591,6
592,5
593,6
594,12
595,5
596,5
597,12
598,9
599,8
600,2
601,6
602,5
603,2
604,5
605,6
606,11
607,8
608,8
609,5
610,8
611,5
612,5
613,5
614,2
615,2
616,5
617,8
618,2
619,8
620,2
621,5
622,6
623,6
624,8
625,2
626,12
627,8
628,8
629,4
630,7
631,5
632,5
633,8
634,2
635,12
636,2
637,2
638,4
639,4
640,2
641,0
642,11
643,11
644,4
645,12
646,12
647,11
648,8
649,0
650,6
651,6
652,2
653,6
654,5
655,7
656,9
657,10
658,7
659,8
660,5
661,5
662,8
663,2
664,6
665,2
666,8
667,6
668,2
669,6
670,9
671,8
672,6
673,7
674,12
675,1
676,12
677,8
678,2
679,7
680,6
681,2
682,7
683,2
684,9
685,6
686,2
687,8
688,5
689,8
690,11
691,7
692,2
693,5
694,0
695,5
696,5
697,2
698,1
699,5
700,8
701,4
702,12
703,7
704,2
705,12
706,5
707,8
708,9
709,5
710,12
711,2
712,12
713,2
714,2
715,6
716,10
717,12
718,8
719,8
720,3
721,2
722,3
723,2
724,8
725,8
726,6
727,6
728,12
729,6
730,6
731,2
732,2
733,2
734,2
735,12
736,6
737,6
738,5
739,3
740,5
741,1
742,1
743,5
744,8
745,2
746,11
747,6
748,5
749,8
750,7
751,1
752,6
753,5
754,8
755,12
756,5
757,2
758,2
759,12
760,12
761,8
762,7
763,10
764,5
765,2
766,5
767,5
768,8
769,8
770,5
771,6
772,3
773,5
774,2
775,4
776,10
777,6
778,6
779,8
780,2
781,12
782,2
783,0
784,7
785,5
786,2
787,3
788,1
789,6
790,5
791,8
792,8
793,6
794,5
795,2
796,2
797,12
798,6
799,12
800,2
801,6
802,8
803,12
804,12
805,11
806,10
807,2
808,8
809,12
810,5
811,7
812,2
813,12
814,8
815,10
816,0
817,8
818,5
819,8
820,8
821,8
822,5
823,5
824,6
825,8
826,5
827,8
828,5
829,8
830,5
831,2
832,7
833,6
834,8
835,8
836,8
837,8
838,5
839,11
840,6
841,2
842,7
843,2
844,6
845,8
846,12
847,10
848,2
849,12
850,8
851,11
852,11
853,6
854,8
855,10
856,1
857,2
858,8
859,12
860,10
861,9
862,6
863,11
864,2
865,12
866,1
867,12
868,6
869,8
870,8
871,10
872,1
873,2
874,5
875,10
876,8
877,10
878,1
879,2
880,2
881,5
882,8
883,2
884,8
885,2
886,8
887,12
888,6
889,12
890,5
891,11
892,5
893,6
894,2
895,1
896,5
897,12
898,5
899,7
900,10
901,5
902,11
903,12
904,1
905,8
906,7
907,2
908,2
909,12
910,0
911,12
912,6
913,6
914,0
915,6
916,12
917,6
918,7
919,2
920,10
921,8
922,4
923,12
924,11
925,8
926,10
927,9
928,11
929,5
930,5
931,5
932,5
933,5
934,5
935,8
936,8
937,10
938,12
939,6
940,6
941,0
942,6
943,4
944,5
945,4
946,8
947,8
948,1
949,5
950,5
951,0
952,5
953,2
954,5
955,1
956,8
957,6
958,2
959,6
960,7
961,5
962,6
963,2
964,8
965,8
966,12
967,8
968,12
969,4
970,5
971,5
972,10
973,2
974,8
975,5
976,8
977,8
978,2
979,7
980,5
981,3
982,8
983,0
984,6
985,6
986,5
987,2
988,8
989,5
990,8
991,4
992,5
993,8
994,6
995,5
996,12
997,2
998,8
999,5
1000,2
1001,5
1002,6
1003,11
1004,8
1005,7
1006,12
1007,4
1008,12
1009,8
1010,11
1011,7
1012,5
1013,6
1014,10
1015,6
1016,8
1017,6
1018,6
1019,2
1020,2
1021,6
1022,5
1023,8
1024,5
1025,5
1026,6
1027,5
1028,2
1029,12
1030,2
1031,6
1032,2
1033,1
1034,7
1035,2
1036,6
1037,12
1038,8
1039,7
1040,4
1041,6
1042,5
1043,5
1044,6
1045,7
1046,6
1047,6
1048,2
1049,5
1050,5
1051,10
1052,6
1053,2
1054,2
1055,2
1056,8
1057,8
1058,5
1059,6
1060,5
1061,1
1062,2
1063,8
1064,0
1065,5
1066,7
1067,8
1068,2
1069,12
1070,8
1071,7
1072,12
1073,5
1074,6
1075,8
1076,3
1077,1
1078,6
1079,8
1080,5
1081,4
1082,1
1083,9
1084,6
1085,12
1086,1
1087,6
1088,5
1089,11
1090,8
1091,6
1092,8
1093,7
1094,5
1095,11
1096,2
1097,10
1098,3
1099,6
1100,8
1101,5
1102,5
1103,5
1104,2
1105,3
1106,5
1107,2
1108,0
1109,2
1110,5
1111,12
1112,7
1113,4
1114,6
1115,6
1116,5
1117,8
1118,0
1119,8
1120,6
1121,12
1122,2
1123,8
1124,5
1125,2
1126,3
1127,6
1128,2
1129,6
1130,8
1131,2
