index,category
0,2
1,7
2,6
3,4
4,3
5,2
6,11
7,7
8,4
9,2
10,8
11,5
12,10
13,5
14,4
15,5
16,6
17,1
18,4
19,2
20,7
21,8
22,8
23,10
24,3
25,2
26,12
27,9
28,0
29,8
30,11
31,8
32,9
33,5
34,2
35,5
36,2
37,7
38,7
39,11
40,0
41,10
42,7
43,12
44,8
45,4
46,0
47,11
48,0
49,4
50,11
51,12
52,1
53,2
54,4
55,5
56,1
57,4
58,9
59,4
60,2
61,7
62,7
63,7
64,8
65,1
66,10
67,2
68,5
69,8
70,4
71,0
72,0
73,10
74,4
75,2
76,0
77,10
78,2
79,0
80,0
81,1
82,2
83,0
84,7
85,11
86,1
87,0
88,11
89,10
90,6
91,2
92,4
93,10
94,0
95,12
96,0
97,12
98,7
99,11
100,0
101,1
102,4
103,7
104,7
105,8
106,7
107,11
108,7
109,7
110,11
111,10
112,12
113,12
114,3
115,12
116,7
117,4
118,8
119,2
120,11
121,1
122,2
123,7
124,2
125,9
126,10
127,11
128,0
129,1
130,1
131,10
132,0
133,6
134,12
135,11
136,1
137,0
138,9
139,9
140,7
141,0
142,8
143,3
144,2
145,4
146,2
147,12
148,1
149,8
150,11
151,1
152,10
153,7
154,11
155,1
156,4
157,2
158,4
159,7
160,2
161,1
162,5
163,10
164,8
165,10
166,12
167,3
168,8
169,8
170,4
171,3
172,8
173,12
174,0
175,0
176,5
177,7
178,1
179,11
180,12
181,9
182,9
183,9
184,0
185,1
186,11
187,8
188,2
189,11
190,4
191,2
192,11
193,11
194,2
195,0
196,11
197,11
198,9
199,4
200,2
201,5
202,7
203,9
204,10
205,8
206,4
207,12
208,4
209,3
210,9
211,1
212,0
213,4
214,7
215,0
216,1
217,10
218,2
219,9
220,12
221,3
222,5
223,11
224,4
225,3
226,3
227,2
228,11
229,2
230,0
231,6
232,11
233,9
234,2
235,5
236,9
237,1
238,3
239,1
240,4
241,9
242,1
243,7
244,4
245,12
246,4
247,10
248,6
249,2
250,6
251,2
252,1
253,0
254,2
255,4
256,12
257,4
258,10
259,5
260,11
261,2
262,2
263,7
264,10
265,10
266,7
267,6
268,0
269,11
270,7
271,9
272,7
273,6
274,5
275,2
276,6
277,8
278,0
279,10
280,10
281,0
282,2
283,3
284,4
285,1
286,6
287,1
288,8
289,8
290,6
291,12
292,11
293,10
294,11
295,11
296,8
297,10
298,11
299,11
300,2
301,9
302,4
303,5
304,2
305,7
306,2
307,0
308,5
309,2
310,4
311,11
312,0
313,9
314,1
315,10
316,12
317,5
318,7
319,1
320,8
321,10
322,2
323,9
324,4
325,8
326,2
327,4
328,7
329,12
330,10
331,0
332,6
333,6
334,11
335,8
336,12
337,12
338,12
339,1
340,11
341,3
342,5
343,1
344,8
345,8
346,0
347,11
348,1
349,2
350,10
351,9
352,10
353,7
354,7
355,2
356,1
357,5
358,7
359,9
360,7
361,10
362,11
363,7
364,5
365,8
366,8
367,0
368,12
369,5
370,6
371,2
372,7
373,11
374,2
375,3
376,0
377,3
378,10
379,9
380,8
381,10
382,11
383,2
384,7
385,1
386,9
387,1
388,1
389,2
390,0
391,8
392,11
393,3
394,11
395,2
396,2
397,7
398,11
399,11
400,3
401,5
402,5
403,5
404,4
405,12
406,3
407,0
408,11
409,8
410,1
411,2
412,12
413,2
414,12
415,4
416,1
417,0
418,12
419,12
420,0
421,0
422,12
423,7
424,4
425,7
426,7
427,4
428,7
429,8
430,11
431,10
432,12
433,2
434,7
435,4
436,2
437,2
438,0
439,12
440,2
441,11
442,2
443,5
444,11
445,9
446,3
447,6
448,0
449,1
450,11
451,9
452,0
453,4
454,7
455,11
456,11
457,2
458,2
459,11
460,10
461,2
462,11
463,2
464,2
465,6
466,12
467,11
468,2
469,11
470,9
471,12
472,1
473,0
474,2
475,12
476,2
477,2
478,7
479,2
480,2
481,0
482,6
483,10
484,0
485,3
486,9
487,4
488,11
489,0
490,0
491,12
492,11
493,1
494,8
495,1
496,3
497,4
498,1
499,9
500,10
501,4
502,2
503,7
504,7
505,0
506,11
507,2
508,11
509,4
510,5
511,11
512,0
513,4
514,4
515,2
516,9
517,4
518,7
519,7
520,2
521,1
522,12
523,6
524,0
525,11
526,6
527,6
528,10
529,2
530,11
531,11
532,12
533,4
534,8
535,9
536,1
537,4
538,1
539,8
540,7
541,1
542,8
543,8
544,10
545,2
546,2
547,8
548,7
549,2
550,2
551,7
552,1
553,11
554,12
555,2
556,8
557,10
558,5
559,1
560,2
561,4
562,12
563,8
564,7
565,11
566,8
567,6
568,2
569,10
570,6
571,11
572,8
573,11
574,12
575,9
576,10
577,0
578,11
579,11
580,2
581,4
582,6
583,5
584,8
585,0
586,2
587,4
588,11
589,6
590,3
591,0
592,8
593,8
