index,category
0,8
1,2
2,6
3,4
4,3
5,0
6,0
7,4
8,10
9,2
10,2
11,4
12,0
13,4
14,9
15,0
16,8
17,1
18,11
19,4
20,7
21,8
22,0
23,7
24,0
25,0
26,10
27,1
28,3
29,8
30,3
31,3
32,0
33,5
34,0
35,5
36,0
37,8
38,6
39,0
40,0
41,0
42,3
43,8
44,8
45,4
46,1
47,5
48,11
49,8
50,3
51,10
52,1
53,0
54,6
55,5
56,10
57,4
58,6
59,6
60,0
61,6
62,2
63,10
64,8
65,11
66,4
67,5
68,4
69,8
70,2
71,1
72,3
73,4
74,8
75,3
76,0
77,2
78,0
79,6
80,0
81,3
82,2
83,0
84,10
85,6
86,0
87,10
88,5
89,9
90,0
91,6
92,2
93,2
94,5
95,0
96,0
97,12
98,3
99,0
100,6
101,1
102,6
103,4
104,12
105,8
106,3
107,11
108,6
109,10
110,11
111,10
112,8
113,0
114,5
115,11
116,4
117,2
118,8
119,7
120,6
121,10
122,10
123,3
124,2
125,0
126,1
127,12
128,4
129,1
130,1
131,11
132,0
133,6
134,4
135,7
136,1
137,3
138,6
139,0
140,7
141,6
142,8
143,6
144,9
145,3
146,6
147,8
148,1
149,8
150,0
151,10
152,12
153,4
154,12
155,9
156,4
157,2
158,4
159,10
160,7
161,0
162,10
163,7
164,0
165,6
166,12
167,2
168,7
169,4
170,4
171,0
172,6
173,8
174,0
175,0
176,4
177,3
178,1
179,4
180,10
181,6
182,7
183,0
184,0
185,11
186,3
187,6
188,10
189,11
190,8
191,9
192,0
193,7
194,9
195,6
196,11
197,10
198,1
199,12
200,8
201,5
202,3
203,8
204,8
205,6
206,7
207,4
208,4
209,6
210,0
211,0
212,11
213,4
214,2
215,12
216,1
217,10
218,6
219,9
220,10
221,3
222,3
223,11
224,3
225,3
226,3
227,0
228,11
229,0
230,7
231,6
232,11
233,12
234,6
235,0
236,11
237,10
238,12
239,0
240,4
241,9
242,6
243,3
244,5
245,2
246,11
247,11
248,10
249,3
250,4
251,0
252,10
253,6
254,9
255,4
256,11
257,0
258,0
259,7
260,11
261,5
262,5
263,8
264,10
265,2
266,4
267,0
268,0
269,10
270,7
271,4
272,0
273,5
274,5
275,10
276,6
277,12
278,0
279,2
280,12
281,11
282,6
283,12
284,3
285,11
286,7
287,1
288,8
289,6
290,10
291,8
292,12
293,4
294,11
295,11
296,6
297,6
298,6
299,9
300,11
301,6
302,3
303,6
304,7
305,4
306,11
307,10
308,2
309,2
310,0
311,0
312,0
313,12
314,1
315,7
316,12
317,6
318,2
319,1
320,8
321,8
322,2
323,1
324,0
325,8
326,2
327,2
328,3
329,4
330,6
331,5
332,8
333,4
334,11
335,11
336,2
337,5
338,2
339,1
340,2
341,11
342,5
343,4
344,8
345,8
346,3
347,7
348,1
349,11
350,6
351,0
352,5
353,3
354,11
355,5
356,1
357,5
358,0
359,0
360,7
361,5
362,11
363,3
364,11
365,8
366,12
367,2
368,3
369,10
370,7
371,0
372,6
373,2
374,6
375,2
376,0
377,3
378,3
379,11
380,8
381,6
382,6
383,10
384,0
385,10
386,9
387,10
388,1
389,4
390,11
391,6
392,2
393,6
394,11
395,6
396,2
397,2
398,8
399,10
400,0
401,4
402,6
403,5
404,10
405,7
406,3
407,0
408,3
409,3
410,3
411,0
412,8
413,5
414,4
415,2
416,10
417,6
418,4
419,2
420,6
421,0
422,12
423,6
424,0
425,3
426,2
427,6
428,2
429,8
430,6
431,6
432,4
433,2
434,6
435,10
436,10
437,9
438,6
439,12
440,11
441,8
442,3
443,5
444,0
445,10
446,10
447,6
448,3
449,6
450,5
451,11
452,0
453,4
454,3
455,11
456,0
457,8
458,3
459,1
460,6
461,0
462,11
463,0
464,0
465,8
466,2
467,0
468,0
469,10
470,11
471,6
472,4
473,0
474,4
475,4
476,0
477,12
478,11
479,4
480,9
481,10
482,6
483,0
484,2
485,0
486,5
487,5
488,4
489,12
490,10
491,12
492,5
493,0
494,8
495,0
496,10
497,2
498,12
499,9
500,1
501,4
502,6
503,3
504,0
505,12
506,6
507,10
508,4
509,12
510,0
511,6
512,6
513,3
514,0
515,4
516,6
517,0
518,11
519,7
520,6
521,0
522,5
523,6
524,10
525,6
526,5
527,6
528,0
529,6
530,11
531,10
532,12
533,2
534,8
535,8
536,0
537,3
538,0
539,8
540,4
541,3
542,3
543,8
544,0
545,3
546,9
547,8
548,8
549,10
550,2
551,7
552,1
553,10
554,12
555,0
556,9
557,10
558,4
559,4
560,7
561,10
562,12
563,0
564,3
565,5
566,2
567,6
568,2
569,9
570,8
571,3
572,8
573,10
574,12
575,9
576,7
577,2
578,3
579,3
580,0
581,8
582,6
583,5
584,6
585,2
586,5
587,12
588,10
589,4
590,3
591,0
592,8
593,8
594,12
595,5
596,2
597,4
598,9
599,8
600,4
601,12
602,0
603,12
604,10
605,4
606,11
607,6
608,1
609,2
610,12
611,7
612,1
613,8
614,10
615,2
616,6
617,4
618,6
619,8
620,4
621,11
622,3
623,11
624,8
625,0
626,2
627,4
628,3
629,5
630,7
631,5
632,6
633,3
634,0
635,7
636,3
637,0
638,2
639,9
640,11
641,8
642,11
643,11
644,0
645,11
646,12
647,10
648,2
649,5
650,6
651,4
652,5
653,6
654,8
655,11
656,9
657,7
658,0
659,6
660,12
661,4
662,6
663,1
664,9
665,1
666,0
667,9
668,6
669,0
670,9
671,2
672,2
673,7
674,12
675,0
676,4
677,4
678,10
679,3
680,3
681,8
682,0
683,3
684,9
685,5
686,7
687,10
688,6
689,10
690,3
691,5
692,6
693,11
694,12
695,12
696,5
697,6
698,1
699,5
700,8
701,7
702,0
703,7
704,2
705,4
706,0
707,8
708,9
709,4
710,6
711,6
712,12
713,5
714,2
715,0
716,6
717,12
718,5
719,4
720,5
721,4
722,1
723,4
724,2
725,10
726,3
727,11
728,9
729,9
730,11
731,3
732,3
733,12
734,4
735,11
736,0
737,6
738,2
739,0
740,3
741,1
742,6
743,0
744,3
745,0
746,11
747,0
748,10
749,3
750,7
751,0
752,10
753,10
754,3
755,1
756,10
757,6
758,9
759,0
760,5
761,3
762,7
763,0
764,4
765,11
766,3
767,4
768,0
769,12
770,8
771,8
772,10
773,9
774,10
775,10
776,4
777,10
778,10
779,10
780,12
781,12
782,12
783,0
784,7
785,11
786,12
787,3
788,12
789,12
790,6
791,0
792,8
793,6
794,5
795,10
796,12
797,6
798,6
799,0
800,6
801,2
802,6
803,12
804,12
805,3
806,11
807,4
808,8
809,7
810,5
811,0
812,12
813,2
814,10
815,10
816,12
817,8
818,6
819,4
820,8
821,12
822,1
823,9
824,3
825,5
826,1
827,3
828,3
829,6
830,6
831,6
832,1
833,12
834,3
835,3
836,4
837,3
838,3
839,11
840,5
841,6
842,7
843,8
844,0
845,4
846,4
847,10
848,11
849,4
850,8
851,11
852,11
853,4
854,8
855,2
856,2
857,2
858,8
859,5
860,8
861,10
862,6
863,2
864,0
865,12
866,3
867,2
868,6
869,5
870,12
871,0
872,2
873,2
874,11
875,0
876,3
877,1
878,4
879,7
880,6
881,12
882,8
883,3
884,8
885,2
886,4
887,2
888,6
889,9
890,10
891,11
892,7
893,0
894,10
895,3
896,6
897,7
898,3
899,10
900,10
901,12
902,4
903,3
904,0
905,0
906,0
907,0
908,8
909,12
910,5
911,0
912,7
913,2
914,0
915,8
916,11
917,0
918,8
919,5
920,6
921,3
922,3
923,3
924,9
925,0
926,10
927,9
928,11
929,10
930,3
931,5
932,3
933,11
934,6
935,3
936,3
937,5
938,0
939,10
940,1
941,6
942,0
943,0
944,0
945,4
946,8
947,11
948,3
949,12
950,3
951,4
952,2
953,2
954,2
955,7
956,11
957,11
958,4
959,6
960,7
961,7
962,9
963,6
964,6
965,2
966,12
967,7
968,1
969,3
970,0
971,3
972,3
973,2
974,8
975,10
976,5
977,8
978,1
979,10
980,5
981,6
982,6
983,0
984,0
985,6
986,2
987,2
988,8
989,0
990,0
991,3
992,10
993,6
994,3
995,6
996,6
997,0
998,10
999,2
1000,11
1001,0
1002,11
1003,11
1004,8
1005,7
1006,6
1007,3
1008,0
1009,11
1010,7
1011,0
1012,12
1013,6
1014,12
1015,6
1016,0
1017,0
1018,11
1019,4
1020,8
1021,3
1022,5
1023,7
1024,1
1025,10
1026,12
1027,0
1028,2
1029,3
1030,0
1031,3
1032,2
1033,3
1034,9
1035,10
1036,6
1037,4
1038,8
1039,6
1040,8
1041,6
1042,10
1043,3
1044,6
1045,7
1046,6
1047,5
1048,2
1049,7
1050,0
1051,10
1052,5
1053,2
1054,2
1055,5
1056,6
1057,3
1058,3
1059,0
1060,9
1061,6
1062,6
1063,7
1064,0
1065,9
1066,7
1067,11
1068,0
1069,10
1070,10
1071,4
1072,4
1073,4
1074,0
1075,4
1076,1
1077,6
1078,6
1079,8
1080,10
1081,9
1082,12
1083,12
1084,9
1085,12
1086,8
1087,10
1088,6
1089,3
1090,3
1091,2
1092,3
1093,6
1094,11
1095,11
1096,6
1097,2
1098,3
1099,3
1100,0
1101,0
1102,6
1103,6
1104,3
1105,3
1106,5
1107,10
1108,2
1109,5
1110,5
1111,10
1112,7
1113,3
1114,8
1115,3
1116,0
1117,10
1118,5
1119,0
1120,6
1121,10
1122,10
1123,1
1124,8
1125,10
1126,3
1127,0
1128,4
1129,8
1130,6
1131,3
1132,4
1133,6
1134,7
1135,1
1136,12
1137,10
1138,10
1139,11
1140,6
1141,5
1142,4
1143,11
1144,8
1145,4
1146,11
1147,6
1148,6
1149,9
1150,3
1151,10
1152,9
1153,1
1154,8
1155,6
1156,6
1157,10
1158,1
1159,5
1160,8
1161,5
1162,0
1163,1
1164,4
1165,5
1166,10
1167,10
1168,12
1169,8
1170,3
1171,11
1172,6
1173,5
1174,0
1175,12
1176,11
1177,3
1178,4
1179,8
1180,12
1181,2
1182,12
1183,9
1184,1
1185,3
1186,4
1187,6
1188,1
1189,3
1190,9
1191,10
1192,7
1193,4
1194,4
1195,10
1196,7
1197,6
1198,6
1199,5
1200,3
1201,6
1202,12
1203,3
1204,3
1205,2
1206,11
1207,4
1208,10
1209,3
1210,10
1211,10
1212,2
1213,8
1214,11
1215,10
1216,5
1217,2
1218,4
1219,2
1220,11
1221,2
1222,1
1223,6
1224,6
1225,0
1226,0
1227,6
1228,2
1229,12
1230,6
1231,0
1232,3
1233,2
1234,6
1235,11
1236,5
1237,0
1238,3
1239,0
1240,1
1241,2
1242,12
1243,6
1244,2
1245,0
1246,10
1247,7
