index,category
0,6
1,11
2,6
3,4
4,0
5,7
6,6
7,7
8,6
9,2
10,8
11,5
12,5
13,5
14,6
15,5
16,6
17,1
18,6
19,10
20,7
21,11
22,3
23,0
24,6
25,0
26,6
27,9
28,0
29,8
30,11
31,8
32,12
33,5
34,2
35,5
36,8
37,8
38,7
39,11
40,0
41,0
42,7
43,8
44,8
45,4
46,9
47,11
48,11
49,4
50,5
51,12
52,1
53,3
54,7
55,5
56,6
57,2
58,1
59,6
60,12
61,7
62,11
63,3
64,8
65,1
66,3
67,5
68,5
69,8
70,11
71,1
72,0
73,3
74,8
75,7
76,3
77,3
78,5
79,12
80,0
81,0
82,11
83,0
84,3
85,6
86,5
87,0
88,5
89,5
90,10
91,6
92,4
93,2
94,4
95,12
96,6
97,12
98,3
99,6
100,6
101,1
102,6
103,3
104,7
105,8
106,3
107,11
108,3
109,10
110,11
111,11
112,8
113,10
114,5
115,12
116,3
117,3
118,8
119,7
120,0
121,10
122,6
123,3
124,3
125,11
126,6
127,10
128,0
129,5
130,1
131,5
132,0
133,6
134,2
135,7
136,1
137,3
138,9
139,10
140,3
141,0
142,8
143,2
144,9
145,4
146,6
147,2
148,6
149,8
150,0
151,6
152,6
153,3
154,6
155,1
156,4
157,3
158,2
159,3
160,8
161,6
162,10
163,4
164,8
165,10
166,2
167,3
168,8
169,8
170,4
171,4
172,6
173,8
174,6
175,5
176,2
177,3
178,1
179,8
180,10
181,5
182,12
183,2
184,0
185,1
186,6
187,8
188,6
189,11
190,4
191,6
192,6
193,6
194,9
195,2
196,11
197,11
198,1
199,12
200,2
201,6
202,3
203,8
204,8
205,8
206,10
207,11
208,5
209,7
210,4
211,7
212,6
213,4
214,1
215,6
216,1
217,12
218,0
219,11
220,1
221,3
222,3
223,5
224,3
225,0
226,0
227,7
228,11
229,7
230,4
231,7
232,11
233,12
234,6
235,11
236,11
237,10
238,2
239,0
240,4
241,9
242,0
243,3
244,0
245,6
246,3
247,10
248,9
249,6
250,6
251,11
252,6
253,6
254,5
255,4
256,8
257,4
258,10
259,3
260,8
261,11
262,5
263,7
264,10
265,10
266,3
267,6
268,6
269,6
270,7
271,9
272,12
273,7
274,5
275,6
276,6
277,8
278,3
279,2
280,12
281,11
282,9
283,6
284,4
285,6
286,10
287,1
288,8
289,8
290,11
291,8
292,12
293,3
294,0
295,11
296,4
297,11
298,12
299,6
300,3
301,3
302,5
303,6
304,9
305,7
306,11
307,11
308,6
309,3
310,2
311,8
312,11
313,5
314,1
315,11
316,5
317,5
318,3
319,1
320,8
321,8
322,2
323,1
324,5
325,8
326,11
327,10
328,3
329,2
330,6
331,5
332,8
333,11
334,11
335,8
336,12
337,5
338,12
339,1
340,7
341,1
342,10
343,1
344,8
345,8
346,2
347,0
348,1
349,7
350,10
351,4
352,5
353,11
354,7
355,3
356,1
357,5
358,11
359,1
360,7
361,10
362,11
363,3
364,5
365,8
366,0
367,0
368,3
369,5
370,6
371,6
372,3
373,0
374,6
375,2
376,9
377,4
378,3
379,7
380,2
381,6
382,7
383,6
384,3
385,3
386,9
387,1
388,1
389,0
390,0
391,8
392,6
393,10
394,11
395,6
396,2
397,3
398,4
399,6
400,4
401,2
402,5
403,5
404,4
405,12
406,0
407,6
408,11
409,8
410,4
411,5
412,8
413,6
414,10
415,11
416,0
417,7
418,11
419,6
420,6
421,2
422,12
423,6
424,10
425,3
426,11
427,6
428,7
429,8
430,11
431,2
432,2
433,6
434,2
435,12
436,10
437,6
438,0
439,12
440,5
441,11
442,10
443,5
444,12
445,10
446,5
447,6
448,11
449,0
450,5
451,0
452,0
453,6
454,11
455,11
456,6
457,8
458,2
459,11
460,6
461,7
462,11
463,11
464,2
465,7
466,3
467,11
468,6
469,10
470,9
471,6
472,1
473,0
474,2
475,2
476,5
477,6
478,7
479,12
480,5
481,2
482,0
483,6
484,1
485,0
486,1
487,3
488,2
489,12
490,6
491,12
492,6
493,9
494,8
495,6
496,8
497,3
498,1
499,9
500,1
501,4
502,5
503,3
504,3
505,0
506,5
507,3
508,11
509,12
510,11
511,6
512,10
513,0
514,11
515,4
516,9
517,4
518,7
519,7
520,11
521,1
522,2
523,6
524,10
525,3
526,7
527,4
528,8
529,4
530,12
531,10
532,12
533,2
534,8
535,8
536,1
537,4
538,1
539,8
540,10
541,3
542,3
543,8
544,0
545,6
546,9
547,8
548,8
549,2
550,10
551,7
552,1
553,10
554,12
555,4
556,1
557,6
558,2
559,10
560,11
561,5
562,2
563,4
564,3
565,5
566,3
567,0
568,2
569,2
570,10
571,12
572,8
573,11
574,12
575,2
576,0
577,9
578,2
579,9
580,6
581,6
582,11
583,5
584,8
585,3
586,6
587,2
588,11
589,12
590,3
591,9
592,5
593,8
594,12
595,5
596,3
597,3
598,9
599,8
600,2
601,6
602,5
603,1
604,10
605,11
606,11
607,1
608,11
609,3
610,6
611,5
612,1
613,8
614,2
615,6
616,0
617,2
618,2
619,8
620,0
621,9
622,6
623,11
624,8
625,7
626,10
627,2
628,3
629,0
630,7
631,5
632,6
633,0
634,9
635,6
636,2
637,4
638,4
639,10
640,8
641,0
642,11
643,11
644,4
645,11
646,5
647,11
648,3
649,12
650,6
651,6
652,6
653,6
654,5
655,9
656,9
657,10
658,11
659,3
660,10
661,10
662,8
663,1
664,6
665,1
666,0
667,9
668,2
669,9
670,9
671,3
672,6
673,7
674,12
675,0
676,12
677,2
678,7
679,11
680,7
681,7
682,11
683,11
684,9
685,5
686,0
687,5
688,6
689,6
690,11
691,0
692,7
693,5
694,0
695,0
696,5
697,11
698,2
699,5
700,3
701,4
702,7
703,12
704,5
705,3
706,0
707,8
708,9
709,5
710,5
711,0
712,11
713,6
714,2
715,9
716,10
717,12
718,4
719,6
720,5
721,3
722,1
723,1
724,3
725,6
726,7
727,11
728,0
729,6
730,3
731,4
732,3
733,6
734,6
735,12
736,0
737,8
738,3
739,0
740,3
741,10
742,10
743,6
744,3
745,2
746,11
747,6
748,10
749,6
750,6
751,0
752,10
753,5
754,5
755,1
756,0
757,7
758,3
759,12
760,5
761,0
762,8
763,10
764,2
765,0
766,3
767,12
768,9
769,12
770,8
771,8
772,6
773,9
774,3
775,3
776,10
777,0
778,6
779,8
780,2
781,12
782,12
783,0
784,7
785,5
786,6
787,0
788,6
789,12
790,5
791,2
792,8
793,10
794,5
795,2
796,0
797,6
798,9
799,7
800,3
801,3
802,11
803,12
804,7
805,0
806,5
807,5
808,8
809,1
810,5
811,0
812,2
813,12
814,0
815,10
816,12
817,8
818,10
819,8
820,8
821,6
822,1
823,0
824,11
825,2
826,1
827,8
828,3
829,9
830,12
831,2
832,10
833,6
834,11
835,4
836,2
837,3
838,3
839,11
840,4
841,11
842,7
843,2
844,9
845,2
846,4
847,10
848,1
849,6
850,6
851,7
852,11
853,8
854,8
855,7
856,10
857,3
858,8
859,5
860,8
861,3
862,11
863,11
864,6
865,2
866,3
867,10
868,1
869,5
870,5
871,0
872,8
873,6
874,2
875,9
876,3
877,1
878,3
879,12
880,3
881,0
882,8
883,3
884,8
