index,category
0,12
1,7
2,6
3,4
4,3
5,7
6,8
7,7
8,6
9,2
10,8
11,5
12,5
13,5
14,12
15,5
16,6
17,1
18,11
19,6
20,7
21,0
22,10
23,10
24,3
25,6
26,6
27,9
28,2
29,8
30,11
31,8
32,12
33,5
34,2
35,5
36,8
37,10
38,7
39,0
40,0
41,0
42,7
43,8
44,12
45,4
46,0
47,9
48,11
49,8
50,5
51,12
52,1
53,7
54,7
55,5
56,5
57,8
58,1
59,6
60,7
61,7
62,8
63,10
64,8
65,11
66,10
67,5
68,5
69,8
70,3
71,3
72,0
73,10
74,8
75,7
76,10
77,10
78,0
79,12
80,0
81,3
82,11
83,2
84,10
85,3
86,12
87,3
88,5
89,0
90,6
91,7
92,7
93,12
94,12
95,8
96,0
97,12
98,7
99,3
100,0
101,1
102,2
103,10
104,7
105,8
106,10
107,11
108,10
109,10
110,11
111,2
112,7
113,12
114,5
115,12
116,10
117,10
118,8
119,7
120,6
121,7
122,0
123,10
124,10
125,0
126,2
127,1
128,0
129,2
130,1
131,11
132,0
133,6
134,12
135,7
136,1
137,0
138,9
139,0
140,11
141,0
142,8
143,3
144,9
145,4
146,6
147,4
148,2
149,8
150,0
151,4
152,0
153,10
154,7
155,9
156,4
157,2
158,2
159,10
160,8
161,0
162,5
163,8
164,8
165,7
166,0
167,10
168,8
169,8
170,4
171,6
172,8
173,12
174,0
175,0
176,12
177,10
178,1
179,12
180,6
181,5
182,12
183,6
184,0
185,1
186,9
187,8
188,6
189,0
190,4
191,7
192,4
193,2
194,9
195,6
196,2
197,0
198,1
199,12
200,8
201,4
202,10
203,8
204,8
205,2
206,2
207,12
208,5
209,7
210,12
211,7
212,5
213,4
214,1
215,6
216,1
217,12
218,0
219,2
220,1
221,10
222,10
223,6
224,2
225,3
226,3
227,7
228,2
229,7
230,8
231,7
232,11
233,5
234,6
235,2
236,7
237,1
238,3
239,0
240,4
241,9
242,5
243,10
244,11
245,6
246,6
247,6
248,2
249,0
250,4
251,3
252,6
253,0
254,0
255,4
256,7
257,4
258,2
259,10
260,8
261,10
262,12
263,7
264,2
265,2
266,10
267,0
268,0
269,7
270,7
271,0
272,6
273,7
274,5
275,0
276,6
277,6
278,7
279,2
280,2
281,0
282,2
283,0
284,8
285,0
286,7
287,0
288,8
289,8
290,10
291,4
292,12
293,10
294,0
295,11
296,11
297,0
298,2
299,6
300,10
301,10
302,4
303,5
304,0
305,7
306,8
307,0
308,5
309,12
310,8
311,8
312,0
313,2
314,1
315,0
316,0
317,5
318,2
319,1
320,8
321,12
322,2
323,6
324,0
325,8
326,11
327,8
328,10
329,12
330,5
331,4
332,2
333,6
334,11
335,11
336,12
337,11
338,6
339,1
340,7
341,3
342,2
343,5
344,8
345,8
346,6
347,12
348,1
349,3
350,5
351,9
352,5
353,10
354,7
355,6
356,1
357,12
358,7
359,1
360,7
361,2
362,11
363,10
364,5
365,8
366,6
367,5
368,10
369,5
370,12
371,0
372,10
373,6
374,2
375,7
376,2
377,3
378,10
379,7
380,8
381,6
382,7
383,0
384,10
385,3
386,9
387,1
388,1
389,0
390,5
391,8
392,12
393,2
394,11
395,7
396,2
397,10
398,8
399,0
400,3
401,12
402,5
403,5
404,6
405,12
406,3
407,12
408,11
409,8
410,3
411,5
412,12
413,0
414,12
415,8
416,0
417,7
418,12
419,11
420,6
421,0
422,12
423,6
424,6
425,10
426,10
427,6
428,7
429,8
430,7
431,2
432,12
433,2
434,2
435,12
436,0
437,2
438,6
439,12
440,10
441,8
442,2
443,3
444,6
445,0
446,6
447,6
448,7
449,2
450,5
451,11
452,0
453,6
454,11
455,11
456,2
457,8
458,3
459,2
460,5
461,6
462,11
463,2
464,2
465,7
466,8
467,7
468,2
469,2
470,9
471,12
472,1
473,0
474,2
475,12
476,0
477,0
478,11
479,4
480,2
481,6
482,3
483,0
484,10
485,0
486,1
487,3
488,12
489,0
490,2
491,12
492,3
493,0
494,8
495,5
496,8
497,11
498,1
499,9
500,6
501,4
502,8
503,10
504,7
505,0
506,5
507,10
508,3
509,12
510,6
511,11
512,7
513,3
514,4
515,0
516,0
517,0
518,7
519,7
520,5
521,0
522,2
523,6
524,5
525,11
526,7
