index,category
0,6
1,3
2,6
3,2
4,0
5,7
6,5
7,2
8,9
9,6
10,8
11,6
12,6
13,5
14,6
15,5
16,8
17,1
18,5
19,12
20,7
21,0
22,8
23,0
24,0
25,6
26,8
27,9
28,6
29,8
30,11
31,8
32,0
33,5
34,6
35,5
36,8
37,8
38,7
39,0
40,0
41,0
42,7
43,8
44,8
45,4
46,0
47,9
48,11
49,4
50,5
51,12
52,1
53,5
54,7
55,5
56,5
57,5
58,9
59,4
60,7
61,7
62,11
63,3
64,8
65,1
66,5
67,5
68,2
69,8
70,3
71,0
72,0
73,3
74,8
75,7
76,3
77,3
78,6
79,0
80,0
81,1
82,5
83,6
84,12
85,0
86,0
87,0
88,6
89,9
90,6
91,5
92,7
93,3
94,5
95,6
96,6
97,6
98,3
99,6
100,9
101,1
102,9
103,3
104,7
105,8
106,3
107,0
108,3
109,10
110,11
111,11
112,8
113,6
114,5
115,6
116,10
117,3
118,8
119,7
120,0
121,10
122,6
123,3
124,3
125,5
126,10
127,9
128,0
129,5
130,1
131,5
132,0
133,8
134,2
135,7
136,1
137,3
138,9
139,6
140,11
141,0
142,8
143,8
144,9
145,4
146,6
147,4
148,6
149,8
150,8
151,5
152,6
153,3
154,0
155,1
156,2
157,3
158,2
159,3
160,6
161,6
162,5
163,12
164,8
165,10
166,6
167,3
168,8
169,8
170,4
171,9
172,8
173,2
174,6
175,5
176,2
177,3
178,1
179,11
180,10
181,6
182,10
183,5
184,0
185,1
186,9
187,8
188,10
189,11
190,4
191,12
192,4
193,12
194,2
195,6
196,6
197,3
198,1
199,12
200,3
201,11
202,7
203,8
204,8
205,8
206,2
207,2
208,2
209,7
210,0
211,6
212,5
213,4
214,1
215,0
216,1
217,12
218,6
219,6
220,12
221,3
222,5
223,5
224,3
225,4
226,4
227,7
228,9
229,7
230,5
231,7
232,11
233,6
234,6
235,5
236,8
237,10
238,5
239,0
240,2
241,9
242,5
243,3
244,11
245,6
246,0
247,10
248,6
249,6
250,9
251,6
252,6
253,5
254,0
255,4
256,12
