index,category
0,8
1,0
2,6
3,4
4,3
5,7
6,6
7,7
8,9
9,2
10,8
11,5
12,5
13,5
14,12
15,5
16,8
17,1
18,12
19,9
20,7
21,12
22,8
23,10
24,3
25,2
26,10
27,5
28,0
29,8
30,12
31,8
32,9
33,5
34,6
35,5
36,6
37,11
38,7
39,9
40,9
41,0
42,7
43,8
44,8
45,4
46,9
47,6
48,11
49,9
50,5
51,12
52,1
53,9
54,7
55,5
56,6
57,8
58,1
59,6
60,7
61,7
62,6
63,10
64,8
65,1
66,0
67,5
68,5
69,8
70,4
71,3
72,3
73,10
74,8
75,6
76,9
77,10
78,5
79,9
80,0
81,4
82,11
83,0
84,10
85,6
86,6
87,6
88,6
89,9
90,6
91,12
92,4
93,2
94,2
95,12
96,4
97,6
98,10
99,3
100,9
101,1
102,9
103,10
104,7
105,8
106,10
107,11
108,10
109,10
110,11
111,11
112,7
113,9
114,5
115,12
116,10
117,10
118,8
119,7
120,11
121,9
122,2
123,10
124,10
125,9
126,9
127,2
128,0
129,6
130,1
131,2
132,0
133,6
134,12
135,7
136,1
137,9
138,9
139,0
140,7
141,0
142,8
143,8
144,9
145,4
146,6
147,12
148,9
149,8
150,6
151,6
152,6
153,10
154,6
155,9
156,4
157,2
158,4
159,10
160,9
161,11
162,10
163,4
164,8
165,0
166,12
167,10
168,8
169,8
170,4
171,9
172,8
173,8
174,6
175,5
176,9
177,10
178,1
179,6
180,12
181,6
182,9
183,6
184,0
185,1
186,9
187,8
188,6
189,9
190,4
191,9
192,3
193,12
194,9
195,9
196,6
197,2
198,9
199,4
200,8
201,6
202,10
203,8
204,8
205,8
206,2
207,2
208,2
209,7
210,9
211,1
212,11
213,4
214,1
215,8
216,1
217,12
218,0
219,8
220,1
221,10
222,10
223,6
224,10
225,3
226,3
227,7
228,9
229,7
230,9
231,7
232,11
233,12
234,6
235,9
236,9
237,6
238,3
239,0
240,4
241,9
242,5
243,10
244,11
245,12
246,6
247,11
248,9
249,2
250,6
251,2
252,6
253,11
254,6
255,4
256,8
257,4
258,9
259,9
260,10
261,2
262,5
263,7
264,10
265,6
266,10
267,2
268,9
269,9
270,7
271,10
272,12
273,7
274,5
275,6
276,6
277,6
278,0
279,2
280,2
281,3
282,2
283,6
284,9
285,6
286,6
287,1
288,8
289,8
290,6
291,4
292,11
293,10
294,6
295,11
296,0
297,9
298,6
299,9
300,10
301,10
302,4
303,5
304,9
305,7
306,11
307,0
308,6
309,8
310,6
311,8
312,2
313,9
314,1
315,10
316,12
317,0
318,6
319,1
320,8
321,8
322,2
323,1
324,0
325,8
326,0
327,6
328,10
329,12
330,6
331,4
332,8
333,6
334,11
335,7
336,12
337,2
338,2
339,1
340,7
341,3
342,6
343,10
344,8
345,8
346,5
347,0
348,1
349,7
350,6
351,4
352,5
353,10
354,5
355,6
356,1
357,5
358,6
359,2
360,7
361,5
362,11
363,10
364,5
365,8
366,0
367,0
368,8
369,5
370,12
371,9
372,10
373,10
374,2
375,9
376,5
377,3
378,10
379,7
380,8
381,6
382,7
383,9
384,0
385,10
386,9
387,1
388,1
389,0
390,5
391,8
392,9
393,5
394,11
395,2
396,2
397,10
398,8
399,10
400,9
401,5
402,5
403,5
404,0
405,12
406,3
407,6
408,6
409,8
410,3
411,5
412,8
413,9
414,12
415,6
416,6
417,5
418,2
419,9
420,6
421,0
422,12
423,6
424,3
425,10
426,10
427,3
428,7
429,8
430,5
431,2
432,12
433,6
434,2
435,12
436,9
437,6
438,0
439,12
440,10
441,11
442,6
443,10
444,8
445,9
446,5
447,6
448,0
449,6
450,5
451,11
452,0
453,6
454,11
455,11
456,9
457,11
458,2
459,11
460,6
461,10
462,11
463,6
464,8
465,7
466,10
467,10
468,9
469,9
470,9
471,9
472,3
473,0
474,2
475,11
476,0
477,9
478,7
479,12
480,5
481,6
482,3
483,0
484,1
485,3
486,1
487,3
488,4
489,0
490,2
491,12
492,6
493,0
494,8
495,4
496,8
497,11
498,1
499,9
500,1
501,4
502,6
503,10
504,0
505,0
506,5
507,10
508,10
509,12
510,11
511,6
512,2
513,3
514,2
515,0
516,0
517,9
518,7
519,7
520,11
521,0
522,2
523,6
524,12
525,10
526,7
527,4
528,8
529,6
530,0
531,6
532,12
533,0
534,8
535,8
536,1
537,4
538,1
539,8
540,11
541,1
542,10
543,8
544,9
545,10
546,9
547,8
548,8
549,11
550,0
551,7
552,7
553,0
554,12
555,7
556,1
557,0
558,2
559,12
560,10
561,10
562,12
563,8
564,10
565,5
566,8
567,9
568,6
569,2
570,8
571,6
572,8
573,11
574,12
575,9
576,0
577,9
578,2
579,2
580,12
581,12
582,11
583,5
584,8
585,3
586,6
587,2
588,11
589,7
590,11
591,0
592,5
593,8
594,12
595,0
596,10
597,10
598,9
599,8
600,2
601,10
602,12
603,1
604,0
605,10
606,11
607,1
608,9
609,10
610,1
611,0
612,1
613,6
614,10
615,6
616,0
617,8
618,2
619,8
620,0
621,9
622,6
623,10
624,8
625,7
626,2
627,8
628,10
629,0
630,7
631,5
632,6
633,0
634,9
635,12
636,2
637,9
638,6
639,6
640,6
641,8
642,11
643,11
644,6
645,9
646,12
647,11
648,2
649,9
650,6
651,9
652,9
653,11
654,8
655,9
656,9
657,9
658,0
659,2
660,2
661,0
662,8
663,1
664,9
665,1
666,8
667,9
668,2
669,9
670,9
671,10
672,8
673,7
674,6
675,2
676,12
677,12
678,7
679,10
680,7
681,7
682,12
683,10
684,9
685,9
686,11
687,5
688,6
689,9
690,10
691,0
692,2
693,5
694,0
695,12
696,5
697,0
698,9
699,10
700,8
701,0
702,7
703,7
704,6
705,3
706,3
707,8
708,1
709,5
710,5
711,0
712,11
713,11
714,2
715,9
716,6
717,12
718,9
719,12
720,5
721,10
722,1
723,1
724,0
725,9
726,7
727,6
728,0
729,6
730,10
731,8
732,0
733,2
734,0
735,1
736,0
737,6
738,10
739,3
740,10
741,12
742,2
743,2
744,10
745,2
746,11
747,9
748,1
749,2
750,9
751,0
752,6
753,5
754,10
755,1
756,0
757,11
758,10
759,9
760,5
761,3
762,1
763,0
764,2
765,0
766,10
767,12
768,0
769,12
770,8
771,8
