index,category
0,11
1,6
2,11
3,4
4,3
5,7
6,5
7,7
8,4
9,2
10,8
11,5
12,0
13,5
14,11
15,2
16,12
17,1
18,11
19,3
20,7
21,1
22,6
23,0
24,3
25,6
26,4
27,1
28,0
29,8
30,10
31,8
32,0
33,5
34,4
35,5
36,10
37,10
38,9
39,11
40,3
41,4
42,6
43,12
44,8
45,4
46,0
47,9
48,12
49,8
50,11
51,12
52,1
53,6
54,7
55,5
56,1
57,3
58,1
59,0
60,7
61,7
62,10
63,6
64,8
65,1
66,3
67,5
68,5
69,11
70,3
71,1
72,3
73,6
74,11
75,0
76,0
77,6
78,11
79,0
80,0
81,4
82,11
83,0
84,6
85,0
86,4
87,0
88,11
89,5
90,8
91,0
92,4
93,12
94,3
95,8
96,4
97,12
98,6
99,3
100,0
101,1
102,11
103,6
104,7
105,8
106,6
107,0
108,10
109,12
110,11
111,11
112,8
113,7
114,5
115,3
116,10
117,3
118,8
119,0
120,3
121,4
122,11
123,6
124,2
125,11
126,10
127,10
128,0
129,1
130,1
131,6
132,0
133,8
134,4
135,7
136,1
137,3
138,0
139,11
140,6
141,10
142,8
143,8
144,0
145,4
146,11
147,4
148,1
149,8
150,12
151,11
152,4
153,6
154,11
155,1
156,4
157,6
158,4
159,6
160,8
161,4
162,11
163,12
164,8
165,7
166,3
167,10
168,5
169,8
170,4
171,12
172,8
173,8
174,12
175,5
176,5
177,6
178,1
179,11
180,12
181,10
182,12
183,1
184,0
185,1
186,4
187,8
188,10
189,11
190,8
191,3
192,10
193,12
194,9
195,3
196,6
197,10
198,0
199,12
200,3
201,11
202,7
203,8
204,8
205,2
206,12
207,8
208,5
209,11
210,4
211,11
212,3
213,4
214,1
215,0
216,1
217,6
218,10
219,11
220,6
221,3
222,10
223,11
224,6
225,3
226,3
227,7
228,11
229,7
230,0
231,7
232,11
233,3
234,6
235,11
236,11
237,10
238,11
239,0
240,4
241,9
242,3
243,6
244,8
245,1
246,6
247,10
248,8
249,11
250,11
251,11
252,11
253,6
254,5
255,4
256,12
257,4
258,10
259,10
260,11
261,2
262,4
263,7
264,11
265,0
266,6
267,11
268,11
269,11
270,7
271,6
272,6
273,7
274,5
275,10
276,4
277,8
278,6
279,2
280,2
281,0
282,11
283,3
284,4
285,3
286,10
287,10
288,8
289,11
290,6
291,4
292,12
293,3
294,0
295,11
296,5
297,11
298,12
299,0
300,6
301,6
302,5
303,12
304,9
305,7
306,11
307,0
308,11
309,10
310,3
311,12
312,0
313,11
314,1
315,11
316,11
317,5
318,6
319,1
320,8
321,8
322,2
323,12
324,11
325,8
326,11
327,6
328,6
329,4
330,10
331,11
332,12
333,4
334,11
335,7
336,8
337,12
338,12
339,1
340,11
341,1
342,5
343,10
344,8
345,8
346,0
347,9
348,1
349,0
350,5
351,1
352,5
353,6
354,6
355,6
356,1
357,5
358,6
359,4
360,7
361,11
362,11
363,6
364,5
365,8
366,0
367,3
368,8
369,5
370,0
371,11
372,7
373,11
374,5
375,11
376,11
377,3
378,6
379,3
380,8
381,4
382,7
383,3
384,0
385,11
386,9
387,1
388,1
389,0
390,12
391,8
392,12
393,6
394,11
395,6
396,2
397,6
398,4
399,3
400,11
401,4
402,5
403,5
404,11
405,12
406,3
407,12
408,3
409,8
410,4
411,5
412,12
413,11
414,12
415,3
416,1
417,7
418,4
419,10
420,0
421,0
422,4
423,0
424,6
425,6
426,6
427,6
428,7
429,8
430,11
431,0
432,4
433,11
434,3
435,12
436,0
437,4
438,0
439,12
440,1
441,11
442,10
443,11
444,8
445,11
446,5
447,11
448,11
449,11
450,5
451,11
452,0
453,6
454,6
455,11
456,9
457,8
458,3
459,11
460,12
461,10
462,11
463,11
464,2
465,7
466,8
467,3
468,0
469,3
470,0
471,3
472,1
473,4
474,4
475,0
476,0
477,0
478,11
479,4
480,3
