index,category
0,6
1,3
2,6
3,4
4,0
5,7
6,12
7,4
8,9
9,2
10,8
11,10
12,10
13,5
14,6
15,2
16,8
17,1
18,10
19,6
20,7
21,1
22,11
23,0
24,9
25,11
26,6
27,9
28,3
29,8
30,6
31,8
32,12
33,5
34,10
35,5
36,10
37,4
38,7
39,6
40,0
41,0
42,12
43,8
44,8
45,3
46,0
47,11
48,11
49,11
50,3
51,12
52,1
53,3
54,7
55,5
56,1
57,6
58,9
59,12
60,7
61,7
62,11
63,3
64,8
65,1
66,3
67,5
68,5
69,8
70,3
71,0
72,0
73,6
74,8
75,7
76,0
77,3
78,2
79,7
80,0
81,7
82,7
83,0
84,6
85,0
86,10
87,0
88,11
89,10
90,10
91,9
92,7
93,0
94,6
95,6
96,9
97,10
98,3
99,9
100,0
101,1
102,2
103,3
104,7
105,8
106,3
107,10
108,6
109,6
110,11
111,11
112,8
113,6
114,5
115,12
116,3
117,3
118,8
119,7
120,6
121,1
122,11
123,3
124,2
125,11
126,10
127,7
128,0
129,1
130,1
131,2
132,0
133,6
134,4
135,7
136,1
137,0
138,0
139,0
140,3
141,10
142,8
143,3
144,9
145,7
146,6
147,12
148,1
149,8
150,0
151,12
152,12
153,4
154,12
155,9
156,4
157,2
158,4
159,5
160,8
161,6
162,5
163,10
164,8
165,0
166,12
167,3
168,8
169,8
170,12
171,9
172,8
173,4
174,0
175,6
176,4
177,3
178,1
179,0
180,6
181,6
182,10
183,5
184,0
185,7
186,9
187,8
188,10
189,9
190,7
191,0
192,0
193,12
194,4
195,12
196,1
197,10
198,4
199,6
200,8
201,6
202,3
203,8
204,8
205,8
206,4
207,4
208,4
209,7
210,9
211,6
212,11
213,7
214,1
215,0
216,10
217,12
218,2
219,10
220,6
221,3
222,1
223,6
224,3
225,0
226,7
227,7
228,7
229,7
230,8
231,7
232,11
233,6
234,5
235,11
236,6
237,1
238,12
239,0
240,4
241,9
242,2
243,3
244,11
245,6
246,3
247,10
248,6
249,10
250,6
251,11
252,9
253,11
254,6
255,11
256,8
