index,category
0,6
1,1
2,6
3,4
4,3
5,7
6,2
7,4
8,6
9,2
10,1
11,6
12,3
13,6
14,6
15,2
16,8
17,0
18,5
19,6
20,7
21,8
22,1
23,0
24,3
25,9
26,6
27,5
28,10
29,8
30,11
31,8
32,6
33,5
34,6
35,5
36,6
37,8
38,7
39,6
40,0
41,0
42,7
43,8
44,8
45,3
46,0
47,3
48,11
49,0
50,5
51,12
52,0
53,3
54,7
55,5
56,6
57,1
58,6
59,6
60,7
61,7
62,11
63,1
64,8
65,11
66,3
67,5
68,4
69,2
70,3
71,0
72,0
73,1
74,8
75,7
76,1
77,8
78,5
79,12
80,0
81,3
82,3
83,0
84,1
85,6
86,6
87,0
88,2
89,11
90,6
91,6
92,7
93,11
94,6
95,8
96,3
97,6
98,1
99,6
100,0
101,5
102,10
103,1
104,7
105,8
106,1
107,11
108,8
109,10
110,11
111,6
112,7
113,10
114,5
115,6
116,0
117,8
118,8
119,7
120,10
121,6
122,11
123,1
124,2
125,10
126,10
127,9
128,0
129,5
130,0
131,5
132,0
133,6
134,4
135,7
136,8
137,6
138,6
139,6
140,7
141,3
142,8
143,3
144,10
145,3
146,6
147,6
148,6
149,8
150,0
151,5
152,6
153,4
154,10
155,10
156,4
157,2
158,4
159,8
160,6
161,7
162,5
163,6
164,8
165,10
166,8
167,1
168,6
169,8
170,12
171,10
172,8
173,12
174,3
175,5
176,4
177,1
178,10
179,11
180,12
181,2
182,10
183,2
184,0
185,1
186,6
187,8
188,10
189,11
190,6
191,3
192,3
193,12
194,9
195,3
196,11
197,0
198,4
199,6
200,8
201,6
202,1
203,6
204,2
205,8
206,4
207,4
208,4
209,7
210,9
211,3
212,5
213,3
214,1
215,6
216,10
217,12
218,6
219,9
220,1
221,1
222,1
223,9
224,6
225,11
226,3
227,7
228,10
229,7
230,8
231,7
232,11
233,9
234,6
235,11
236,11
237,10
238,6
239,0
240,4
241,9
242,3
243,1
244,10
245,1
246,6
247,11
248,9
249,2
250,6
251,6
252,6
253,6
254,5
255,3
256,12
257,2
258,6
259,2
260,5
261,2
262,5
263,7
264,6
265,10
266,1
267,10
268,3
269,6
270,7
271,6
272,6
273,7
274,5
275,0
276,6
277,8
278,6
279,2
280,2
281,3
282,2
283,0
284,11
285,12
286,10
287,0
288,8
289,5
290,11
291,8
292,11
293,1
294,0
295,11
296,6
297,10
298,6
299,11
300,1
301,1
302,5
303,6
304,12
305,7
306,11
307,0
308,11
309,3
310,8
311,8
312,6
313,6
314,1
315,6
316,12
317,5
318,1
319,0
320,8
321,8
322,2
323,9
324,6
325,8
326,6
327,6
328,1
329,4
330,6
331,5
332,8
333,4
334,11
335,11
336,8
337,12
338,10
339,0
340,11
341,3
342,10
343,10
344,8
345,6
346,2
347,11
348,10
349,6
350,6
351,9
352,5
353,1
354,7
355,6
356,4
357,5
358,1
359,9
360,7
361,10
362,11
363,1
364,5
365,8
366,8
367,6
368,8
369,9
370,12
371,3
372,1
373,6
374,6
375,3
376,2
377,3
378,1
379,7
380,8
381,9
382,7
383,6
384,0
385,3
386,0
387,1
388,0
389,0
390,6
391,8
392,3
393,11
394,11
395,11
396,4
397,1
398,8
399,3
400,3
401,4
402,5
403,3
404,11
405,12
406,3
407,6
408,11
409,1
410,3
411,5
412,8
413,2
414,4
415,8
416,11
417,7
418,4
419,5
420,6
421,0
422,4
423,6
424,6
425,1
426,11
427,3
428,7
429,8
430,6
431,12
432,4
433,11
434,3
435,6
436,10
437,11
438,6
439,12
440,10
441,11
442,1
443,5
444,8
445,3
446,1
447,6
448,11
449,11
450,9
451,11
452,0
453,6
454,11
455,11
456,6
457,8
458,3
459,11
460,5
461,6
462,11
463,3
464,6
465,7
466,8
467,7
468,6
469,10
470,9
471,3
472,3
473,6
474,4
475,4
476,3
477,12
478,7
479,4
480,6
481,6
482,6
483,11
484,1
485,6
486,12
487,3
488,1
489,12
490,6
491,12
492,9
493,7
494,8
495,10
496,8
497,1
498,3
499,9
500,3
501,3
502,6
503,1
504,1
505,0
506,5
507,11
508,10
509,12
510,1
511,11
512,3
513,3
514,3
515,12
516,9
517,6
518,7
519,7
520,6
521,0
522,6
523,6
524,12
525,11
526,7
527,8
528,8
529,4
530,12
531,10
532,5
533,6
534,8
535,8
536,10
537,3
538,0
539,8
540,12
541,1
542,1
543,8
544,10
545,6
546,6
547,8
548,8
549,3
550,6
551,7
552,7
553,10
554,4
555,3
556,0
557,1
558,4
559,4
560,6
561,5
562,6
563,8
564,1
565,5
566,8
567,6
568,2
569,12
570,8
571,6
572,8
573,3
574,4
575,9
576,0
577,2
578,6
579,6
580,3
581,6
582,11
583,5
584,8
585,0
586,9
587,2
588,3
589,12
590,0
591,0
592,10
593,8
594,12
595,1
596,0
597,1
598,9
599,8
600,4
601,3
602,6
603,9
604,10
605,11
606,11
607,12
608,3
609,1
610,6
611,10
612,10
613,6
614,1
615,2
616,6
617,8
618,2
619,8
620,0
621,6
622,6
623,1
624,6
625,7
626,6
627,4
628,1
629,6
630,7
631,3
632,0
633,0
634,6
635,12
636,6
637,11
638,6
639,10
640,8
641,8
642,11
643,11
644,3
645,6
646,5
647,10
648,1
649,10
650,0
651,3
652,6
653,3
654,8
655,11
656,6
657,10
658,6
659,1
660,0
661,10
662,8
663,5
664,11
665,10
666,11
667,0
668,5
669,9
670,9
671,1
672,8
673,7
674,12
675,6
676,4
677,4
678,7
679,1
680,7
681,7
682,11
683,11
684,9
685,5
686,6
687,10
688,6
689,10
690,1
691,6
692,6
693,5
694,12
695,6
696,5
697,3
698,9
699,5
700,1
701,12
702,7
703,6
704,6
705,6
706,3
707,8
708,9
709,5
710,5
711,12
712,11
713,11
714,2
715,0
716,6
717,12
718,6
719,4
720,5
721,1
722,10
723,4
724,1
725,6
726,7
727,6
728,11
729,6
730,1
731,8
732,10
733,6
734,5
735,10
736,11
737,6
738,1
739,0
740,1
741,10
742,6
743,3
744,1
745,2
746,11
747,6
748,1
749,3
750,10
751,6
752,10
753,5
754,5
755,0
756,0
757,7
758,1
759,3
760,5
761,3
762,8
763,10
764,4
765,11
766,1
767,4
768,0
769,8
770,8
771,8
772,6
773,9
774,1
775,11
776,6
777,6
778,0
779,6
780,4
781,12
782,12
783,0
784,7
785,5
786,3
787,3
788,0
789,11
790,5
791,6
792,8
793,6
794,5
795,4
796,8
797,6
798,0
799,7
800,3
801,1
802,1
803,12
804,7
805,11
806,6
807,5
808,8
809,1
810,1
811,11
812,6
813,2
814,10
815,10
816,8
817,8
818,10
819,12
820,8
821,6
822,0
823,9
824,11
825,4
826,12
827,8
828,1
829,9
830,1
831,8
832,10
833,6
834,10
835,6
836,4
837,1
838,5
839,11
840,5
841,3
842,7
843,2
844,0
845,6
846,4
847,10
848,4
849,6
850,6
851,11
852,10
853,8
854,8
855,7
856,1
857,1
858,8
859,5
860,8
861,1
862,3
863,8
864,3
865,6
866,1
867,6
868,0
869,5
870,6
871,0
872,8
873,6
874,11
875,9
876,1
877,10
878,1
879,10
880,2
881,12
882,8
883,9
884,8
885,1
886,4
887,3
888,10
889,6
890,0
891,11
892,0
893,6
894,12
895,3
896,6
897,8
898,11
899,7
900,10
901,5
902,4
903,10
904,6
905,6
906,0
907,10
908,6
909,0
910,4
911,12
912,3
913,6
914,0
915,6
916,11
917,8
918,8
919,4
920,10
921,1
922,3
923,3
924,11
925,6
926,10
927,9
928,11
929,10
930,1
931,5
932,10
933,11
934,10
935,1
936,6
937,7
938,5
939,6
940,0
941,1
942,11
943,8
944,5
945,3
946,0
947,6
948,1
949,6
950,11
951,4
952,1
953,2
954,1
955,7
956,7
957,6
958,6
959,6
960,6
961,10
962,6
963,6
964,6
965,1
966,3
967,0
968,12
969,1
970,10
971,1
972,6
973,3
974,8
975,2
976,4
977,8
978,9
979,10
980,5
981,3
982,6
983,12
984,6
985,7
986,6
987,6
988,8
989,11
990,6
991,3
992,6
993,5
994,1
995,0
996,1
997,6
998,10
999,5
1000,10
1001,10
1002,11
1003,7
1004,8
1005,1
1006,0
1007,7
1008,12
1009,6
1010,11
1011,6
1012,6
1013,3
1014,6
1015,3
1016,8
1017,0
1018,6
1019,4
1020,12
1021,1
1022,5
1023,7
1024,1
1025,6
1026,8
1027,6
1028,6
1029,1
1030,6
1031,6
1032,2
1033,1
1034,6
1035,3
1036,0
1037,11
1038,8
1039,8
1040,8
1041,7
1042,6
1043,3
1044,11
1045,7
1046,6
1047,5
1048,2
1049,12
1050,0
1051,10
1052,6
1053,2
1054,2
1055,5
1056,6
1057,8
1058,6
1059,7
1060,6
1061,2
1062,6
1063,7
1064,0
1065,6
1066,11
1067,6
1068,6
1069,6
1070,6
1071,10
1072,1
1073,5
1074,3
1075,6
1076,1
1077,11
1078,6
1079,8
1080,10
1081,5
1082,6
1083,9
1084,0
1085,12
1086,8
1087,12
1088,1
1089,1
1090,3
1091,4
1092,6
1093,6
1094,6
1095,11
1096,8
1097,8
1098,3
1099,6
1100,8
1101,6
1102,5
1103,6
1104,3
1105,11
1106,5
1107,10
1108,8
1109,9
1110,5
1111,12
1112,6
1113,3
1114,8
1115,6
1116,9
1117,10
1118,5
1119,3
1120,6
1121,12
1122,2
1123,0
1124,8
1125,10
1126,3
1127,0
1128,4
1129,8
1130,3
1131,1
1132,6
1133,2
1134,6
1135,0
1136,6
1137,10
1138,6
1139,6
1140,8
1141,11
1142,4
1143,1
1144,12
1145,6
1146,1
1147,5
1148,11
1149,6
1150,3
1151,7
1152,9
1153,1
1154,6
1155,8
1156,11
1157,12
1158,1
1159,12
1160,8
1161,5
1162,0
1163,10
1164,4
1165,2
1166,2
1167,6
1168,12
1169,8
1170,1
1171,11
1172,1
1173,5
1174,3
1175,12
1176,0
1177,1
1178,1
1179,8
1180,12
1181,2
1182,5
1183,9
1184,5
1185,3
1186,6
1187,11
1188,10
1189,3
1190,6
1191,10
1192,6
1193,1
1194,1
1195,5
1196,7
1197,6
1198,6
1199,2
1200,1
1201,6
1202,6
1203,1
