index,category
0,6
1,3
2,6
3,4
4,0
5,12
6,8
7,4
8,12
9,2
10,8
11,0
12,10
13,5
14,9
15,2
16,8
17,1
18,6
19,12
20,7
21,0
22,10
23,12
24,6
25,5
26,6
27,5
28,3
29,8
30,11
31,6
32,9
33,5
34,0
35,5
36,10
37,5
38,7
39,10
40,0
41,0
42,3
43,6
44,8
45,4
46,0
47,9
48,11
49,2
50,7
51,0
52,1
53,6
54,7
55,2
56,1
57,8
58,9
59,0
60,7
61,7
62,6
63,3
64,8
65,1
66,10
67,0
68,4
69,3
70,7
71,1
72,2
73,3
74,8
75,5
76,0
77,3
78,0
79,12
80,0
81,12
82,7
83,6
84,10
85,9
86,6
87,0
88,7
89,0
90,6
91,0
92,7
93,6
94,4
95,6
96,0
97,12
98,3
99,6
100,10
101,1
102,9
103,3
104,7
105,8
106,3
107,6
108,3
109,10
110,11
111,10
112,7
113,7
114,5
115,12
116,3
117,3
118,8
119,7
120,10
121,12
122,6
123,3
124,3
125,7
126,4
127,10
128,0
129,10
130,1
131,7
132,0
133,6
134,4
135,7
136,1
137,6
138,9
139,4
140,3
141,11
142,8
143,8
144,6
145,4
146,6
147,4
148,1
149,8
150,0
151,12
152,9
153,5
154,7
155,9
156,4
157,3
158,4
159,5
160,8
161,6
162,5
163,0
164,8
165,7
166,2
167,3
168,11
169,8
170,4
171,9
172,8
173,4
174,5
175,0
176,4
177,3
178,1
179,6
180,10
181,0
182,10
183,4
184,0
185,7
186,8
187,8
188,10
189,11
190,8
191,12
192,7
193,12
194,9
195,0
196,8
197,0
198,1
199,12
200,6
201,4
202,3
203,7
204,8
205,8
206,4
207,4
208,4
209,7
210,4
211,7
212,5
213,4
214,1
215,12
216,1
217,0
218,8
219,9
220,1
221,3
222,5
223,7
224,3
225,0
226,0
227,7
228,11
229,7
230,0
231,7
232,11
233,9
234,6
235,11
236,11
237,1
238,0
239,6
240,2
241,9
242,5
243,3
244,11
245,6
246,6
247,10
248,9
249,9
250,4
251,6
252,6
253,5
254,0
255,4
256,8
