index,category
0,6
1,3
2,6
3,4
4,0
5,7
6,0
7,7
8,2
9,2
10,8
11,2
12,5
13,5
14,6
15,2
16,8
17,1
18,5
19,6
20,7
21,6
22,8
23,3
24,0
25,6
26,8
27,5
28,0
29,8
30,6
31,8
32,0
33,5
34,6
35,5
36,8
37,8
38,7
39,2
40,0
41,2
42,2
43,8
44,8
45,4
46,9
47,9
48,6
49,8
50,5
51,6
52,1
53,5
54,7
55,5
56,5
57,8
58,1
59,8
60,6
61,7
62,2
63,3
64,8
65,1
66,5
67,5
68,5
69,2
70,3
71,9
72,0
73,5
74,8
75,0
76,3
77,3
78,5
79,0
80,0
81,2
82,2
83,6
84,7
85,0
86,0
87,0
88,6
89,5
90,6
91,8
92,2
93,9
94,0
95,8
96,0
97,6
98,3
99,6
100,9
101,1
102,2
103,3
104,7
105,8
106,3
107,6
108,6
109,10
110,11
111,11
112,7
113,6
114,5
115,5
116,3
117,3
118,8
119,8
120,6
121,11
122,2
123,3
124,3
125,6
126,5
127,10
128,0
129,1
130,1
131,2
132,1
133,6
134,0
135,7
136,1
137,6
138,5
139,0
140,7
141,0
142,8
143,8
144,9
145,4
146,6
147,8
148,1
149,8
150,0
151,5
152,5
153,6
154,2
155,2
156,4
157,12
158,6
159,3
160,6
161,5
162,5
163,10
164,8
165,0
166,10
167,3
168,8
169,8
170,4
171,6
172,8
173,8
174,5
175,5
176,12
177,3
178,1
179,0
180,10
181,6
182,5
183,5
184,0
185,5
186,5
187,8
188,10
189,11
190,4
191,11
192,0
193,12
194,9
195,5
196,6
197,0
198,9
199,12
200,3
201,5
202,7
203,11
204,8
205,8
206,5
207,5
208,5
209,7
210,4
211,6
212,6
213,4
214,1
215,6
216,1
217,12
218,8
219,5
220,0
221,3
222,5
223,5
224,5
225,5
226,5
227,7
228,9
229,7
230,0
231,7
232,11
233,10
234,6
235,5
236,6
237,1
238,5
239,0
240,4
241,9
242,6
243,3
244,5
245,1
246,6
247,5
248,6
249,6
250,4
251,11
252,6
253,2
254,5
255,4
256,3
