index,category
0,12
1,11
2,6
3,0
4,7
5,6
6,6
7,2
8,1
9,2
10,8
11,1
12,3
13,9
14,8
15,5
16,8
17,1
18,0
19,3
20,7
21,8
22,10
23,0
24,3
25,9
26,5
27,5
28,4
29,8
30,11
31,8
32,12
33,1
34,4
35,1
36,10
37,8
38,9
39,11
40,9
41,6
42,2
43,8
44,8
45,11
46,1
47,12
48,11
49,8
50,2
51,12
52,1
53,4
54,6
55,3
56,1
57,8
58,6
59,2
60,12
61,7
62,12
63,10
64,8
65,11
66,2
67,1
68,2
69,10
70,3
71,1
72,3
73,8
74,8
75,10
76,10
77,10
78,1
79,12
80,0
81,12
82,0
83,0
84,12
85,0
86,6
87,0
88,3
89,0
90,6
91,12
92,7
93,0
94,6
95,2
96,6
97,0
98,0
99,3
100,0
101,0
102,11
103,10
104,7
105,8
106,10
107,11
108,6
109,5
110,11
111,1
112,8
113,11
114,5
115,12
116,10
117,2
118,8
119,7
120,6
121,6
122,9
123,10
124,2
125,11
126,7
127,7
128,7
129,0
130,1
131,5
132,6
133,8
134,8
135,7
136,1
137,6
138,0
139,2
140,10
141,0
142,8
143,0
144,5
145,4
146,6
147,12
148,1
149,8
150,0
151,4
152,11
153,12
154,6
155,1
156,12
157,2
158,2
159,5
160,11
161,9
162,6
163,7
164,8
165,7
166,1
167,10
168,6
169,8
170,0
171,6
172,8
173,8
174,5
175,9
176,5
177,2
178,1
179,11
180,8
181,12
182,9
183,11
184,0
185,8
186,9
187,8
188,6
189,11
190,4
191,12
192,3
193,10
194,9
195,3
196,0
197,2
198,9
199,4
200,8
201,0
202,7
203,12
204,2
205,8
206,2
207,2
208,4
209,7
210,9
211,7
212,12
213,4
214,1
215,6
216,1
217,1
218,7
219,12
220,9
221,3
222,10
223,1
224,10
225,6
226,3
227,7
228,11
229,7
230,7
231,7
232,11
233,6
234,10
235,7
236,11
237,0
238,5
239,12
240,2
241,9
242,0
243,10
244,0
245,2
246,10
247,10
248,7
249,9
250,4
251,10
252,12
253,5
254,3
255,4
256,8
257,2
258,0
259,7
260,4
261,2
262,1
263,8
264,10
265,10
266,10
267,4
268,2
269,0
270,7
271,9
272,0
273,6
274,2
275,0
276,6
277,7
278,7
279,2
280,2
281,0
282,11
283,3
284,6
285,11
286,7
287,2
288,8
289,8
290,7
291,8
292,11
293,2
294,4
295,11
296,11
297,10
298,6
299,6
300,4
301,6
302,2
303,1
304,9
305,7
306,9
307,1
308,5
309,10
310,2
311,8
312,12
313,5
314,1
315,7
316,12
317,12
318,10
319,1
320,8
321,8
322,2
323,12
324,0
325,8
326,4
327,2
328,10
329,2
330,6
331,5
332,8
333,11
334,11
335,4
336,12
337,7
338,6
339,0
340,11
341,3
342,12
343,7
344,8
345,8
346,6
347,12
348,1
349,5
350,1
351,9
352,1
353,9
354,6
355,11
356,12
357,12
358,10
359,9
360,8
361,5
362,11
363,10
364,5
365,8
366,10
367,0
368,8
369,4
370,12
371,4
372,10
373,4
374,2
375,12
376,5
377,7
378,10
379,7
380,8
381,3
382,4
383,6
384,10
385,5
386,9
387,1
388,1
389,0
390,5
391,5
392,11
393,7
394,11
395,8
396,2
397,10
398,8
399,11
400,12
401,5
402,5
403,3
404,0
405,8
406,3
407,1
408,10
409,8
410,3
411,12
412,12
413,9
414,12
415,6
416,1
417,5
418,5
419,12
420,5
421,0
422,12
423,8
424,6
425,10
426,11
427,9
428,7
429,8
430,6
431,1
432,2
433,2
434,0
435,10
436,7
437,3
438,0
439,12
440,12
441,11
442,2
443,1
444,8
445,2
446,5
447,6
448,0
449,1
450,12
451,6
452,0
453,6
454,3
455,12
456,6
457,5
458,3
459,1
460,4
461,10
462,11
463,7
464,2
465,8
466,2
467,2
468,0
469,3
470,12
471,5
472,1
473,9
474,5
475,0
476,0
477,6
478,5
479,12
480,8
481,12
482,8
483,12
484,10
485,3
486,1
487,5
488,5
489,6
490,1
491,12
492,6
493,1
494,8
495,1
496,8
497,10
498,1
499,9
500,1
501,4
502,5
503,10
504,10
505,0
506,12
507,10
508,11
509,12
510,12
511,3
512,12
513,7
514,6
515,0
516,9
517,10
518,7
519,7
520,6
521,1
522,12
523,11
524,7
525,11
526,7
527,12
528,8
529,2
530,12
531,12
532,12
533,12
534,8
535,5
536,9
537,4
538,1
539,8
540,11
541,1
542,10
543,8
544,6
545,5
546,12
547,12
548,8
549,5
550,5
551,7
552,1
553,12
554,12
555,3
556,7
557,10
558,12
559,1
560,10
561,9
562,10
563,4
564,10
565,2
566,8
567,6
568,0
569,7
570,7
571,6
572,8
573,3
574,12
575,9
576,9
577,4
578,8
579,12
580,1
581,7
582,11
583,1
584,8
585,0
586,6
587,12
588,11
589,10
590,9
591,0
592,7
593,8
594,12
595,2
596,10
597,10
598,9
599,8
600,2
601,3
602,1
603,1
604,7
605,3
606,6
607,12
608,9
609,0
610,12
611,7
612,1
613,8
614,2
615,2
616,3
617,6
618,2
619,8
620,0
621,9
622,10
623,10
624,8
625,11
626,12
627,8
628,10
629,4
630,7
631,2
632,6
633,2
634,5
635,6
636,2
637,5
638,1
639,0
640,4
641,0
642,0
643,11
644,11
645,0
646,3
647,11
648,2
649,5
650,6
651,7
652,3
653,4
654,8
655,1
656,9
657,1
658,8
659,3
660,9
661,5
662,8
663,1
664,0
665,1
666,7
667,3
668,4
669,9
670,9
671,10
672,8
673,7
674,0
675,1
676,8
677,12
678,7
679,10
680,7
681,8
682,12
683,11
684,9
685,5
686,12
687,12
688,3
689,7
690,11
691,6
692,11
693,2
694,8
695,5
696,1
697,12
698,5
699,2
700,8
701,4
702,7
703,0
704,8
705,3
706,5
707,8
708,9
709,4
710,4
711,1
712,6
713,0
714,6
715,9
716,7
717,12
718,6
719,12
720,3
721,10
722,0
723,0
724,8
725,6
726,2
727,10
728,12
729,7
730,11
731,8
732,10
733,4
734,5
735,1
736,1
737,8
738,12
739,5
740,2
741,6
742,9
743,3
744,10
745,2
746,11
747,9
748,1
749,2
750,7
751,9
752,4
753,7
754,0
755,0
756,7
757,7
758,10
759,0
760,12
761,7
762,7
763,9
764,5
765,3
766,10
767,12
768,1
769,8
770,8
771,8
772,3
773,9
774,10
775,11
776,10
777,11
778,12
779,8
780,12
781,12
782,12
783,2
784,5
785,11
786,0
787,3
788,1
789,5
790,2
791,1
792,8
793,3
794,5
795,12
796,0
797,0
798,9
799,7
800,10
801,10
802,6
803,1
804,7
805,11
806,6
807,1
808,8
809,5
810,5
811,11
812,0
813,9
814,6
815,10
816,12
817,8
818,7
819,8
820,8
821,7
822,1
823,11
824,3
825,8
826,1
827,8
828,6
829,5
830,8
831,8
832,1
833,6
834,1
835,4
836,0
837,10
838,10
839,10
840,4
841,4
842,7
843,2
844,9
845,12
846,12
847,10
848,12
849,11
850,3
851,11
852,12
853,5
854,8
855,2
856,10
857,10
858,8
859,7
860,8
861,2
862,11
863,4
864,12
865,2
866,10
867,12
868,0
869,8
870,0
871,0
872,8
873,2
874,12
875,9
876,1
877,1
878,2
879,12
880,2
881,8
882,8
883,11
884,8
885,10
886,5
887,3
888,6
889,8
890,0
891,12
892,0
893,12
894,6
895,7
896,11
897,8
898,11
899,7
900,11
901,5
902,4
903,12
904,7
905,0
906,1
907,12
908,12
909,11
910,5
911,5
912,3
913,0
914,0
915,8
916,11
917,0
918,8
919,12
920,10
921,10
922,4
923,0
924,11
925,3
926,10
927,0
928,3
929,5
930,7
931,0
932,10
933,11
934,0
935,10
936,3
937,10
938,12
939,12
940,1
941,2
942,1
943,1
944,5
945,4
946,8
947,5
948,10
949,7
950,2
951,0
952,12
953,2
954,1
955,7
956,0
957,12
958,4
959,12
960,0
961,7
962,3
963,0
964,7
965,10
966,12
967,10
968,1
969,1
970,11
971,11
972,3
973,2
974,8
975,6
976,5
977,8
978,1
979,10
980,0
981,4
982,2
983,0
984,12
985,7
986,1
987,11
988,8
989,0
990,7
991,4
992,10
993,8
994,10
995,0
996,10
997,11
998,12
999,1
1000,12
1001,7
1002,0
1003,11
1004,8
1005,1
1006,4
1007,11
1008,6
1009,9
1010,11
1011,6
1012,3
1013,7
1014,7
1015,12
1016,8
1017,0
1018,1
1019,12
1020,12
1021,10
1022,4
1023,8
1024,1
1025,9
1026,8
1027,6
1028,12
1029,12
1030,4
1031,5
1032,2
1033,10
1034,7
1035,3
1036,10
1037,11
1038,8
1039,8
1040,8
1041,7
1042,6
1043,7
1044,11
1045,7
1046,5
1047,6
1048,5
1049,8
1050,0
1051,10
1052,4
1053,2
1054,2
1055,2
1056,2
1057,10
1058,12
1059,12
1060,11
1061,1
1062,5
1063,6
1064,10
1065,1
1066,2
1067,5
1068,0
1069,7
1070,7
1071,7
1072,9
1073,4
1074,6
1075,12
1076,3
1077,0
1078,10
1079,8
1080,1
1081,1
1082,7
1083,9
1084,9
1085,6
1086,8
1087,12
1088,1
1089,10
1090,8
1091,12
1092,2
1093,6
1094,0
1095,11
1096,11
1097,8
1098,3
1099,9
1100,12
1101,4
1102,7
1103,3
1104,12
1105,3
1106,9
1107,1
1108,8
1109,5
1110,5
1111,6
1112,7
1113,4
1114,8
1115,6
1116,0
1117,7
1118,4
1119,11
1120,1
1121,6
1122,2
1123,0
1124,12
1125,2
1126,12
1127,0
1128,8
1129,5
1130,8
1131,10
